Time,X1,Label
0,-20229.18644151867,0.0
1,-20136.536741100354,0.0
2,-17095.117429098213,0.0
3,-20654.731797198572,0.0
4,-21422.56640953384,0.0
5,-20130.114965955454,0.0
6,-19139.34065205081,0.0
7,-17629.17516120471,0.0
8,-19995.080045582134,0.0
9,-22231.183994209227,0.0
10,-18267.42740042554,0.0
11,-18140.79063817947,0.0
12,-18502.66637073784,0.0
13,-18625.489167888114,0.0
14,-20678.539451345692,0.0
15,-19543.987164235572,0.0
16,-20578.13059179908,0.0
17,-18063.00340431178,0.0
18,-19265.561690940096,0.0
19,-19393.30908695725,0.0
20,-17263.10128158665,0.0
21,-19001.981695451992,0.0
22,-20803.745481123617,0.0
23,-17974.989497802973,0.0
24,-17708.710448734255,0.0
25,-20383.974229585765,0.0
26,-19502.630876083535,0.0
27,-21074.381441699126,0.0
28,-19927.782357033877,0.0
29,-19638.244647766194,0.0
30,-20146.633312268015,0.0
31,-21771.48599166605,0.0
32,-20012.472509393883,0.0
33,-19690.059470454034,0.0
34,-20742.034093692968,0.0
35,-19546.9640393315,0.0
36,-21086.5172723311,0.0
37,-20958.212257530307,0.0
38,-18732.94685223419,0.0
39,-17123.155318121346,0.0
40,-19822.68052616915,0.0
41,-21073.61222055134,0.0
42,-21449.836485854616,0.0
43,-17772.870535226855,0.0
44,-20046.416126874607,0.0
45,-17527.30391314652,0.0
46,-19146.309034282967,0.0
47,-20351.078641731925,0.0
48,-17801.368568437934,0.0
49,-17888.982249182896,0.0
50,-19747.76689676211,0.0
51,-21233.885560508606,0.0
52,-20502.334639922225,0.0
53,-20208.609249979778,0.0
54,-17800.521688049615,0.0
55,-19835.65598018178,0.0
56,-19281.07091967591,0.0
57,-18797.79359368056,0.0
58,-17163.210267861792,0.0
59,-19707.647729867058,0.0
60,-19980.6779281906,0.0
61,-20417.16940452976,0.0
62,-18635.86587738904,0.0
63,-19600.030208206153,0.0
64,-19802.50679463935,0.0
65,-19580.988605068287,0.0
66,-21467.045245632686,0.0
67,-20723.049944423332,0.0
68,-20314.473365456008,0.0
69,-20110.251189986768,0.0
