Time,X1,Label
0,4.617444885998509,0.0
1,-289.70658760541534,0.0
2,-930.2642398975554,0.0
3,547.072111221232,0.0
4,-363.84896318269557,0.0
5,-603.8517588976428,0.0
6,51.20574764112138,0.0
7,-431.5850128746404,0.0
8,-716.0805672699057,0.0
9,-357.6983180284125,0.0
10,101.14176785152188,0.0
11,-382.91453333479586,0.0
12,-711.1037494575878,0.0
13,100.0203530854003,0.0
14,149.1871611120593,0.0
15,-976.0959637899973,0.0
16,-585.9801365843409,0.0
17,-1097.4950123783422,0.0
18,-464.75870701568437,0.0
19,-83.93689380586059,0.0
20,-322.07170086170146,0.0
21,-373.4634920346991,0.0
22,-296.54457679225584,0.0
23,-241.81898019792987,0.0
24,-184.31555112012003,0.0
25,-777.4740798158577,0.0
26,-487.95372022926887,0.0
27,-610.8628412321445,0.0
28,242.82278842466042,0.0
29,-423.4721980011882,0.0
30,674.6124434088854,0.0
31,-976.4040857691381,0.0
32,38.24629846232523,0.0
33,-135.44639839767348,0.0
34,6.927227312664968,0.0
35,-239.0415832506932,0.0
36,348.28311070814993,0.0
37,-715.0414199057955,0.0
38,-140.20116043819127,0.0
39,-888.1662124118162,0.0
40,-829.0117973874006,0.0
41,153.21345404248473,0.0
42,-150.8789344288712,0.0
43,21.454433257236076,0.0
44,116.40730900531031,0.0
45,-20.605810605066495,0.0
46,-75.79859727499036,0.0
47,416.00231193999286,0.0
48,-521.6357893558483,0.0
49,318.0764320950848,0.0
50,-261.42532734794156,0.0
51,-795.2136547442012,0.0
52,-316.8115800377857,0.0
53,-743.0565360115688,0.0
54,-495.94929407233843,0.0
55,-236.03978311361254,0.0
56,-428.4019651360064,0.0
57,-671.3004396595077,0.0
58,-114.36923158632496,0.0
59,-230.39595132820568,0.0
60,-250.53952255775184,0.0
61,-868.0124297545394,0.0
62,-829.8554392834972,0.0
63,-936.6229517174835,0.0
64,282.5628929573336,0.0
65,-177.45738440279962,0.0
66,-619.2526390801719,0.0
67,109.3340967083559,0.0
68,-848.3300813901159,0.0
69,-511.30470896523786,0.0
70,-72.79250521356454,0.0
71,-478.53025628287685,0.0
72,261.87897725491024,0.0
73,-453.3427631057313,0.0
74,-358.55582834980623,0.0
75,-377.69315078109275,0.0
76,202.68590192529007,0.0
77,-439.4173610733168,0.0
78,-173.9999022690962,0.0
79,-881.7460123519452,0.0
80,-301.47334190758136,0.0
81,71.90908582317059,0.0
82,-509.7259501561143,0.0
83,-79.19954490230958,0.0
84,-608.6494579471726,0.0
85,-502.90625328085633,0.0
86,-112.58842043703021,0.0
87,-139.85475968719533,0.0
88,-290.37858233063906,0.0
89,-601.0030250919294,0.0
90,-1010.2241143563026,0.0
91,-757.82708860377,0.0
92,-518.8063396079531,0.0
93,-849.3677589763713,0.0
94,-127.44337442097623,0.0
95,-300.3615442587711,0.0
96,-89.23324844928555,0.0
97,-512.9115767542444,0.0
98,232.2803283114879,0.0
99,111.99895484009488,0.0
100,-760.8915372052646,0.0
101,-543.819984185667,0.0
102,-473.4704835519158,0.0
103,-629.0559769685183,0.0
104,-170.48255396785345,0.0
105,-182.03493576623617,0.0
106,258.13142648783935,0.0
107,-137.33450745086077,0.0
108,-1337.7813455887454,0.0
109,413.4581193437674,0.0
110,-1225.5271716250222,0.0
111,33.75671606722176,0.0
112,-704.6024584683357,0.0
113,-434.82658976792516,0.0
114,-603.4053409762479,0.0
115,-533.5808752816446,0.0
116,-185.34543904465644,0.0
117,-660.7150033613045,0.0
118,-1040.259723415491,0.0
119,-88.69569126612106,0.0
120,-1063.822332936375,0.0
121,-31.410744549772687,0.0
122,-490.6081043283266,0.0
123,135.84888614226884,0.0
124,-233.13227349470594,0.0
125,-1313.1015040607654,0.0
126,168.2217744279883,0.0
127,-822.2896141009189,0.0
128,-1118.7283126488928,0.0
129,588.0771824963447,0.0
130,-306.3837381465017,0.0
131,-1011.3787935414166,0.0
132,-561.8917718382443,0.0
133,-119.73127862971268,0.0
134,-615.3654261105087,0.0
135,-94.6731854338783,0.0
136,69.55303738861238,0.0
137,134.17680669326222,0.0
138,411.34071422324973,0.0
139,26.755241341876683,0.0
140,-434.18528609414807,0.0
141,1020.1356907510012,0.0
142,-726.3724474164071,0.0
