T,S,X0
0,0,2002.5384584382819
1,0,2216.2843153203276
2,0,3282.2612792808195
3,0,1738.509885797045
4,0,2497.532063217617
5,0,1094.6157986457304
6,0,2775.370918658534
7,0,-36.778163507658974
8,0,-910.3121572879174
9,0,1926.2618241029338
10,0,21.509854056648464
11,0,250.07668782819144
12,0,115.69168729365765
13,0,1733.156882053171
14,0,-16.76757367185951
15,0,305.12433403788424
16,0,966.5065182131841
17,0,1157.4947827575293
18,0,2295.395952445442
19,0,1732.0914163841364
20,0,-967.5267947754423
21,0,1845.9240283624868
22,0,64.14751030010336
23,0,51.251894118963605
24,0,1182.8029475608082
25,0,-222.30314421433104
26,0,1071.7419417761519
27,0,1573.60526174987
28,0,1170.231160398996
29,0,4223.852024212589
30,0,1153.2184381461648
31,0,-301.5972953362002
32,0,2984.502329075563
33,0,-1596.0702665226377
34,0,465.41388034530746
35,0,1371.4632591050308
36,0,-458.4932890866726
37,0,42.71220220465773
38,0,898.9637090096757
39,0,821.9018724874638
40,0,2124.548670080686
41,0,2017.5776802945334
42,0,3786.996746264929
43,0,1436.1825226671904
44,0,-1169.3329449073526
45,0,-160.91278053647125
46,0,-280.16630861214867
47,0,2585.05380440294
48,0,374.07842205129054
49,0,1130.1324220787026
50,0,1490.2197131155185
51,0,2190.621088546811
52,0,994.0147209320289
53,0,2504.1145716445903
54,0,273.51502139072545
55,0,3115.9779844645195
56,0,-1538.2317004804304
57,0,-1588.3242414355036
58,0,-451.3033801740944
59,0,1018.638347008552
60,0,1912.21874257865
61,0,443.8252937293369
62,0,-1573.5434064352958
63,0,734.1447861559707
64,0,2233.3844227196614
65,0,171.6176663992053
66,0,1964.1375707593684
67,0,1530.1695808711888
68,0,-959.7527445827077
69,0,2433.0532516032235
70,0,1441.8505859070162
71,0,-1306.4549942833978
72,0,1006.2372984432815
73,0,-2002.4013111274598
74,0,1598.155427923174
75,0,-2087.897934057086
76,0,373.3033845301685
77,0,1042.3126609668877
78,0,-433.7130921489156
79,0,1886.6184343659083
80,0,1931.781301952883
81,0,1263.6781997584499
82,0,1688.6273911444532
83,0,1780.4739495206493
84,0,2405.583510792223
85,0,1267.3479701091878
86,0,-89.45342473160383
87,0,-35.508766168130705
88,0,1723.3514709466244
89,0,-688.5826801429237
90,0,-416.8618618837602
91,0,1787.630043289961
92,0,-689.5501884587668
93,0,-734.0604731895469
94,0,4040.464597874881
95,0,2334.250379585089
96,0,3174.253946348727
97,0,762.2026371593579
98,0,7.768277491500726
99,0,1796.8214437699655
100,0,4049.751566342407
101,0,-1020.6972502440108
102,0,164.97191691741227
103,0,229.21528094493283
104,0,1671.5694677437316
105,0,958.775587241001
106,0,1236.972694183845
107,0,2041.7208875009132
108,0,3468.206465363816
109,0,1262.5812768496166
110,0,1042.9955171258696
111,0,112.77609454202116
112,0,-1139.839247357812
113,0,1304.434688295058
114,0,1768.889856172977
115,0,-497.2966898119146
116,0,198.48186586623876
117,0,1440.8247033901189
118,0,2862.4291823002923
119,0,2621.9368045023284
120,0,2390.5983674779354
121,0,1470.7488482872363
122,0,456.9918533406445
123,0,844.0317733702968
124,0,3406.3273724491655
125,0,2677.4862504360262
126,0,68.20628814270208
127,0,2320.4790471605943
128,0,1578.818201895106
129,0,-82.96888053461657
130,0,-1064.8599837283975
131,0,499.75645021099155
132,0,193.65399385415776
133,0,1597.6823218964455
134,0,2182.27532916563
135,0,1580.7340342643142
136,0,2619.9028001059623
137,0,2296.3727309804744
138,0,491.60909333975155
139,0,137.15198280451068
140,0,845.0815486196379
141,0,1196.83461182854
142,0,3149.185426509125
143,0,752.3687241988891
144,0,-1751.0623017999383
145,0,-232.9153166558067
146,0,-503.5008712359827
147,0,-311.3594001530312
148,0,1067.5545059696512
149,0,121.60283950796725
150,0,1024.6322030522037
151,0,2070.589293842932
152,0,131.60546372125305
153,0,-735.1117086712056
154,0,1944.7016235565266
155,0,1690.6922146936365
156,0,-1157.777483760669
157,0,1918.0512264532497
158,0,2986.5587451275655
159,0,819.6237672508989
160,0,721.6797474765407
161,0,1595.86362914457
162,0,1285.0157077014906
163,0,2023.9677969153506
164,0,1462.475349213446
165,0,1939.777016123036
166,0,2548.6685818511414
167,0,631.9530810469514
168,0,3884.220242260399
169,0,1715.2171567601833
170,0,848.2335832453238
171,0,978.1655404445428
172,0,-318.84501661548495
173,0,-366.5732010198026
174,0,827.9986448134207
175,0,-1312.929601918161
176,0,1369.7214456069826
177,0,-704.0169014444637
