T,S,Score
399,0.0,-0.24438143
409,0.0,0.16883308
419,0.0,-0.23216438
429,0.0,0.20769107
439,0.0,0.027765453
449,0.0,-0.030659258
459,0.0,0.15992409
469,0.0,-0.030098915
479,0.0,-0.29240763
489,0.0,-0.15160722
499,0.0,-0.38169944
509,0.0,-0.50068134
519,0.0,-0.50002766
529,0.0,-0.6051423
539,0.0,-0.7478935
549,0.0,-0.7493863
559,0.0,-0.610438
569,0.0,-0.6044679
579,0.0,-0.52268016
589,0.0,-0.32627124
599,0.0,-0.35061526
609,0.0,0.04035783
619,0.0,0.049491584
629,0.0,-0.15783668
639,0.0,-0.40266317
649,0.0,0.06614405
659,0.0,0.62203
669,0.0,0.7904174
679,0.0,1.0222104
689,0.0,0.5264903
699,0.0,0.012234569
709,0.0,0.13938272
719,0.0,0.32877445
729,0.0,0.0220325
739,0.0,-0.43463892
749,0.0,-0.18814433
759,0.0,-0.5477123
769,0.0,-0.4371736
779,0.0,-0.2509554
789,0.0,-0.5599548
799,0.0,-0.26137555
809,1.0,-0.3702194
819,1.0,-0.01598084
829,1.0,0.011664391
839,1.0,0.27431697
849,1.0,0.54467994
859,1.0,0.9559278
869,1.0,1.0635264
879,1.0,2.067443
889,1.0,2.4712572
899,1.0,3.0366197
909,1.0,3.3669863
919,1.0,3.489419
929,1.0,3.8933961
939,1.0,4.4936266
949,1.0,5.106722
959,1.0,5.6299706
969,1.0,6.4847302
979,1.0,6.630616
989,1.0,7.8637743
999,1.0,8.78554
1009,1.0,9.59894
1019,1.0,8.530628
1029,1.0,8.586676
1039,1.0,9.074335
1049,1.0,9.064854
1059,1.0,8.134392
1069,1.0,6.8234873
1079,1.0,6.2053757
1089,1.0,5.0898886
1099,1.0,3.2104526
1109,1.0,1.4460053
1119,1.0,0.9942202
1129,1.0,0.95057756
1139,1.0,0.6679077
1149,1.0,0.20812374
1159,1.0,0.43341452
1169,1.0,0.6847911
1179,1.0,1.0782259
1189,1.0,2.4415648
1199,1.0,4.0677643
1209,1.0,5.8197393
1219,1.0,6.920662
1229,1.0,8.004895
1239,1.0,9.021094
1249,1.0,10.241296
1259,1.0,8.447765
1269,1.0,8.767621
1279,1.0,8.778261
1289,1.0,8.964483
1299,1.0,8.97406
1309,1.0,8.100941
1319,1.0,7.1767273
1329,1.0,6.156041
1339,1.0,5.7455664
1349,1.0,4.577669
1359,1.0,4.6679606
1369,1.0,4.1877356
1379,1.0,3.003093
1389,1.0,2.4598489
1399,1.0,2.1113021
1409,1.0,1.6599164
1419,1.0,1.316483
1429,1.0,0.90208936
1439,1.0,0.41521585
1449,1.0,0.45664763
1459,1.0,-0.16762865
1469,1.0,-0.30589396
1479,1.0,-0.7859209
1489,0.0,-0.14066738
1499,0.0,-0.33882117
1509,0.0,-0.1931771
1519,0.0,-0.2629587
1529,0.0,-0.2443499
1539,0.0,-0.12836063
1549,0.0,0.11408925
1559,0.0,0.35177177
1569,0.0,0.23128623
1579,0.0,0.07278639
1589,0.0,0.3711003
1599,0.0,0.3004086
1609,0.0,0.6014663
1619,0.0,0.768773
1629,0.0,0.5406548
1639,0.0,-0.078933895
1649,0.0,0.06770527
1659,0.0,-0.07905978
1669,0.0,-0.36514395
1679,0.0,-0.022455692
1689,0.0,-0.06672299
1699,0.0,-0.007097304
1709,0.0,-0.58981705
1719,0.0,-0.74172825
1729,0.0,-0.44403905
1739,0.0,-0.32995498
1749,0.0,-0.23136336
1759,0.0,-0.021625757
1769,0.0,0.06480247
1779,0.0,-0.39636832
1789,0.0,0.15676242
1799,0.0,0.24409229
1809,0.0,0.7980684
1819,0.0,1.2006578
1829,0.0,1.3119074
1839,0.0,1.0262786
1849,0.0,1.1439588
1859,0.0,0.9030355
1869,0.0,0.5533845
1879,0.0,0.24709779
1889,0.0,-0.025200784
1899,0.0,-0.05335033
1909,0.0,-0.4789045
1919,0.0,-0.30666834
1929,0.0,-0.78144777
1939,0.0,-0.6978775
1949,0.0,-0.53469425
1959,0.0,-0.17275763
1969,0.0,-0.6135114
1979,0.0,-0.39762926
1989,0.0,-0.16227776
1999,0.0,0.12279469
2009,0.0,0.07626432
2019,0.0,0.5386873
2029,0.0,0.7154822
2039,0.0,0.5179346
2049,0.0,0.6922517
2059,0.0,0.6290348
2069,0.0,0.6271074
2079,0.0,1.0900426
2089,0.0,0.93925315
2099,0.0,0.6815275
2109,0.0,0.2887932
2119,0.0,0.46279925
2129,0.0,0.09459686
2139,0.0,0.34042567
2149,0.0,-0.091691375
2159,0.0,-0.2480706
2169,0.0,-0.54385245
2179,0.0,-0.3531316
2189,0.0,-0.48154485
2199,0.0,-0.66447276
2209,0.0,-0.380908
2219,0.0,-0.7657775
2229,0.0,-0.7310533
2239,0.0,-0.57663536
2249,0.0,-0.6730164
2259,0.0,-0.74315035
2269,0.0,-0.51652914
2279,0.0,-0.21513969
2289,0.0,-0.42771894
2299,0.0,-0.40161955
2309,0.0,-0.70716155
2319,0.0,-0.509769
2329,0.0,-0.6105732
2339,0.0,-0.662927
2349,0.0,-0.46651596
2359,0.0,-0.40122068
2369,0.0,-0.32260847
2379,0.0,0.09682351
2389,0.0,-0.07878238
2399,0.0,-0.033012986
2409,0.0,-0.04214132
2419,0.0,0.16250557
2429,0.0,-0.10316771
2439,0.0,0.33472544
2449,0.0,0.26917303
2459,0.0,0.50693303
2469,0.0,0.25004113
2479,0.0,0.35223067
2489,0.0,0.20317751
2499,0.0,-0.370179
2509,0.0,-0.61473453
2519,0.0,-0.6961246
2529,0.0,-0.6795271
2539,0.0,-0.52677226
2549,0.0,-0.5330839
2559,0.0,-0.47242343
2569,0.0,0.27831578
2579,0.0,0.016270459
2589,0.0,-0.045793176
2599,0.0,0.04164028
2609,0.0,0.30539918
2619,0.0,0.28584105
2629,0.0,-0.062092185
2639,0.0,0.16753674
2649,0.0,0.007800162
2659,0.0,0.1947766
2669,0.0,0.08049536
2679,0.0,0.17622095
2689,0.0,0.34993654
2699,0.0,0.28396136
2709,0.0,0.36744875
2719,0.0,0.31824428
2729,0.0,0.22705662
2739,0.0,0.12114793
2749,0.0,0.548542
2759,0.0,0.40975797
2769,0.0,0.086361766
2779,0.0,-0.16919303
2789,0.0,-0.14316279
2799,0.0,-0.13636065
2809,0.0,-0.31326586
2819,0.0,0.043535948
2829,0.0,-0.059229016
2839,0.0,-0.32156193
2849,0.0,0.08869845
2859,0.0,0.07180989
2869,0.0,-0.14415288
2879,0.0,-0.4932865
2889,0.0,0.08252597
2899,0.0,-0.085029244
2909,0.0,0.3038451
2919,0.0,0.5676889
2929,0.0,-0.1876657
