T,S,X0
0,0,5830.776732048832
1,0,6168.799363427569
2,0,6757.896937946009
3,0,6242.595929747014
4,0,5811.739094973504
5,0,5821.107885355211
6,0,5854.351012809997
7,0,5561.740032616449
8,0,6177.386595506221
9,0,6040.366325128369
10,0,5820.541795470178
11,0,6238.6047302087545
12,0,5485.449131365886
13,0,6375.185211269774
14,0,6468.911547665239
15,0,5827.905361908652
16,0,6265.424039648178
17,0,6473.624128772997
18,0,6164.032236151343
19,0,5635.9056555099505
20,0,5862.158728523692
21,0,6548.512613742933
22,0,5553.089804530872
23,0,6099.834243321984
24,0,5588.363458674216
25,0,5853.809202281951
26,0,6154.96583314685
27,0,6026.041911167005
28,0,6110.870568881493
29,0,6556.038197135353
30,0,5943.2784632214125
31,0,6702.523679482263
32,0,5769.0564076406745
33,0,6211.166222492322
34,0,6461.2082567981615
35,0,5681.25795097766
36,0,5719.016575754858
37,0,6502.169806622949
38,0,6222.415083257804
39,0,6819.232763114431
40,0,5320.523309862945
41,0,5938.699017902709
42,0,5270.1864333502035
43,0,6269.479792020856
44,0,6578.586876539865
45,0,6141.368385363568
46,0,6084.23303987126
47,0,5769.283557789745
48,0,5364.589507594722
49,0,6144.808638761777
50,0,5884.412167977172
51,0,6073.658479397714
52,0,5998.10094589509
53,0,5559.8876881044325
54,0,5964.328530254628
55,0,6018.145659344824
56,0,5857.911836907751
57,0,5844.4075161175615
58,0,5628.116447444478
59,0,5647.9056888393325
60,0,6444.139736503103
61,0,6017.651448497563
62,0,5299.3053551866515
63,0,5762.63750264894
64,0,5890.109344296084
65,0,6126.707736220309
66,0,5748.95195070237
67,0,6104.882506958415
68,0,6524.662537438892
69,0,6225.059280932399
70,0,6244.651695013802
71,0,5851.475901832863
72,0,5676.501678993026
73,0,5255.213993049527
74,0,5456.818201185256
75,0,6140.486182649306
76,0,6094.825851423747
77,0,5533.056915747013
78,0,5992.881196063429
79,0,6093.864435111064
80,0,6622.262147828916
81,0,6473.2379022366995
82,0,5613.496479729282
83,0,5993.250033369808
84,0,5627.131688752365
85,0,5959.749625223924
86,0,6302.616239263051
87,0,5964.919725097906
88,0,5994.289646767439
89,0,5823.265156418407
90,0,5929.785694731646
91,0,5855.718366983368
92,0,6374.8050360530415
93,0,6322.713838281493
94,0,6126.278731693973
95,0,5845.276497039648
96,0,6573.185821384952
97,0,6576.022162778314
98,0,5291.84534703051
99,0,6104.336577492669
100,0,5242.8372727291335
101,0,6031.604327981915
102,0,5879.730009178541
103,0,6253.6175899686805
104,0,6693.962004093426
105,0,6312.779606111554
106,0,5947.3545787239145
107,0,6162.581853565386
108,0,5903.359009644698
109,0,5397.89568237102
110,0,6753.390433325551
111,0,5787.015190954947
112,0,5825.416807341099
113,0,6080.891170485442
114,0,6008.212795472644
115,0,6197.948063511097
116,0,6585.924451682358
117,0,5922.104289641755
118,0,6289.016282651823
119,0,5804.563401923566
120,0,6329.237570129029
121,0,5471.090035309819
122,0,5996.754092512793
123,0,5617.080164551701
124,0,5557.829890660421
125,0,5727.154279455474
126,0,6563.923171940761
127,0,5628.32431523041
128,0,5855.152924520791
129,0,5833.0561371848435
130,0,5795.568519369101
131,0,6752.252151022192
132,0,5494.8571755440735
133,0,5907.97657591813
134,0,6260.488306312596
135,0,6541.821886914747
136,0,5814.9208869449385
137,0,6027.173818282387
138,0,6269.83482152006
139,0,5918.652239137891
140,0,6238.934826080369
141,0,5818.609136263629
142,0,6680.003225173952
143,0,6089.240601872147
144,0,5405.356166425758
145,0,5926.224463826184
146,0,5950.602331189116
147,0,6191.626924159714
148,0,5269.200530640339
149,0,5798.994571146313
150,0,5619.891612011662
151,0,6841.994045374622
152,0,6292.722251128065
153,0,5902.926173315823
154,0,6122.355403267416
155,0,5935.245541627086
156,0,5796.662562916588
157,0,5675.132527570324
158,0,5636.373457595589
159,0,6488.743130813283
160,0,5983.769381477971
161,0,5955.490337606175
162,0,6373.769017994297
163,0,5755.176363786837
164,0,6035.02338717716
165,0,5759.845488412006
166,0,5588.91199442179
167,0,6332.795221797858
168,0,5970.460285114049
169,0,6476.767858784349
170,0,5381.544780986114
171,0,5998.887528037295
172,0,5955.282852086638
173,0,5645.164717789363
174,0,6217.244989001999
175,0,5783.446966715819
176,0,5884.272378638452
177,0,5819.079737637652
178,0,5427.377272682644
179,0,5990.9042961994
180,0,6340.4490980369765
181,0,6195.001706308334
182,0,5883.202251270517
183,0,6300.332306608427
184,0,6716.838586390109
185,0,6330.215520876076
186,0,6147.332636611247
187,0,5534.5609135385475
188,0,6354.278602556869
189,0,6289.342116617517
190,0,6508.767222356851
191,0,5702.994357489865
192,0,5739.275112250538
193,0,5635.802035076021
194,0,5656.7822443967425
195,0,6638.174747170128
196,0,5875.395294958703
197,0,5502.294345592793
198,0,5930.213041531273
199,0,6044.104322021658
200,0,5718.293883886229
201,0,6273.6841827281705
202,0,6122.280380527362
203,0,5895.226612477247
204,0,5755.933835079268
205,0,5582.632259753338
206,0,5906.105402920255
207,0,6176.936839152371
208,0,5654.161981021967
209,0,5968.200760091969
210,0,6101.394446637387
211,0,5862.635268491908
212,0,6013.847514315462
213,0,5825.373225517088
214,0,6136.925751388484
215,0,5836.179111943967
216,0,6013.862240361463
217,0,6168.316006918893
218,0,6556.462123807785
219,0,5341.925702709379
220,0,6010.2682702308075
221,0,5676.310420878573
222,0,5660.362862666763
223,0,6637.675357015955
224,0,6180.223281032541
225,0,6118.808424008553
226,0,6319.458067740093
227,0,6549.988421923196
228,0,5539.501876820159
229,0,5649.014720164141
230,0,5517.743227107104
231,0,5508.28514186681
232,0,5813.737812705649
233,0,6342.525450496799
234,0,5950.158437973348
235,0,6287.733199762046
236,0,5622.4566913440685
237,0,6371.644261299443
238,0,5945.411059470136
239,0,5368.234317775286
240,0,4906.572436428359
241,0,5677.901997438063
242,0,5884.683162381222
243,0,6071.911352110371
244,0,6264.038357434544
245,0,5474.820897159802
