T,S,X0
0,0,-2401
1,0,-2395
2,0,-2283
3,0,-2247
4,0,-2348
5,0,-2289
6,0,-2184
7,0,-2400
8,0,-2503
9,0,-2408
10,0,-2178
11,0,-2251
12,0,-2329
13,0,-2504
14,0,-2469
15,0,-2362
16,0,-2150
17,0,-2010
18,0,-2342
19,0,-2345
20,0,-2411
21,0,-2521
22,0,-2319
23,0,-2317
24,0,-2277
25,0,-2511
26,0,-2484
27,0,-2330
28,0,-2222
29,0,-2214
30,0,-2166
31,0,-2335
32,0,-2636
33,0,-2637
34,0,-2549
35,0,-2080
36,0,-2112
37,0,-2322
38,0,-2533
39,0,-2418
40,0,-2321
41,0,-2216
42,0,-2316
43,0,-2253
44,0,-2398
45,0,-2229
46,0,-2129
47,0,-2301
48,0,-2475
49,0,-2487
50,0,-2366
51,0,-2395
52,0,-2205
53,0,-2130
54,0,-2297
55,0,-2186
56,0,-2271
57,0,-2358
58,0,-2199
59,0,-2312
60,0,-2315
61,0,-2246
62,0,-2284
63,0,-2520
64,0,-2284
65,0,-2244
66,0,-2436
67,0,-2517
68,0,-2306
69,0,-2404
70,0,-2321
71,0,-2091
72,0,-2155
73,0,-2343
74,0,-2292
75,0,-2308
76,0,-2096
77,0,-2316
78,0,-2351
79,0,-2293
80,0,-2155
81,0,-2286
82,0,-2163
83,0,-2218
84,0,-2285
85,0,-2254
86,0,-2233
87,0,-2302
88,0,-1964
89,0,-2122
90,0,-2353
91,0,-2316
92,0,-2250
93,0,-2190
94,0,-2250
95,0,-2238
96,0,-2237
97,0,-2155
98,0,-2241
99,0,-2181
100,0,-2146
101,0,-2246
102,0,-2158
103,0,-2276
104,0,-2454
105,0,-2274
106,0,-2228
107,0,-2014
108,0,-2378
109,0,-2219
110,0,-2087
111,0,-2109
112,0,-2298
113,0,-2227
114,0,-2169
115,0,-2296
116,0,-2286
117,0,-2098
118,0,-2067
119,0,-2205
120,0,-2330
121,0,-2336
122,0,-2344
123,0,-1925
124,0,-1948
125,0,-2410
126,0,-2248
127,0,-1951
128,0,-2190
129,0,-2164
130,0,-2252
131,0,-2178
132,0,-2263
133,0,-2080
134,0,-2286
135,0,-2082
136,0,-2165
137,0,-2159
138,0,-2170
139,0,-2200
140,0,-2149
141,0,-2157
142,0,-2077
143,0,-2265
144,0,-2256
145,0,-2024
146,0,-2099
147,0,-2241
148,0,-2199
149,0,-2324
150,0,-2372
151,0,-1978
152,0,-2099
153,0,-2177
154,0,-2104
155,0,-2102
156,0,-2149
157,0,-2376
158,0,-2318
159,0,-2156
160,0,-2003
161,0,-2172
162,0,-2008
163,0,-2063
164,0,-2237
165,0,-2190
166,0,-2387
167,0,-2226
168,0,-2225
169,0,-2061
170,0,-2176
171,0,-2225
172,0,-2085
173,0,-2067
174,0,-2192
175,0,-2093
176,0,-2332
177,0,-2101
178,0,-2101
179,0,-1978
180,0,-2123
181,0,-2243
182,0,-2204
183,0,-2071
184,0,-2108
185,0,-2275
186,0,-2222
187,0,-2059
188,0,-2024
189,0,-2088
190,0,-2186
191,0,-2209
192,0,-2093
193,0,-2096
194,0,-1994
195,0,-1973
196,0,-2137
197,0,-2009
198,0,-2079
199,0,-2027
200,0,-2091
201,0,-2059
202,0,-1936
203,0,-2158
204,0,-2107
205,0,-2078
206,0,-2186
207,0,-2076
208,0,-2042
209,0,-1960
210,0,-2131
211,0,-1931
212,0,-2044
213,0,-2060
214,0,-2044
215,0,-1996
216,0,-2029
217,0,-2140
218,0,-2156
219,0,-2010
220,0,-2099
221,0,-2072
222,0,-2051
223,0,-1881
224,0,-2080
225,0,-2159
226,0,-2260
227,0,-2014
228,0,-2182
229,0,-2072
230,0,-2319
231,0,-2032
232,0,-2007
233,0,-2050
234,0,-2006
235,0,-2046
236,0,-2046
237,0,-2050
238,0,-2081
239,0,-2108
240,0,-2143
241,0,-2114
242,0,-2235
243,0,-2160
244,0,-2096
245,0,-2069
246,0,-1998
247,0,-1965
248,0,-2017
249,0,-2077
250,0,-2108
251,0,-2104
252,0,-1970
253,0,-1826
254,0,-2005
255,0,-2019
256,0,-2201
257,0,-2093
258,0,-2148
259,0,-2109
260,0,-2145
261,0,-2131
262,0,-1960
263,0,-2010
264,0,-1841
265,0,-2055
266,0,-2142
267,0,-1887
268,0,-2175
269,0,-2032
270,0,-1921
271,0,-1998
272,0,-2269
273,0,-2183
274,0,-1871
275,0,-2019
276,0,-1950
277,0,-2073
278,0,-1997
279,0,-2150
280,0,-2046
281,0,-2164
282,0,-2068
283,0,-1972
284,0,-2092
285,0,-1852
286,0,-2039
287,0,-2056
288,0,-2092
289,0,-1999
290,0,-1948
291,0,-1976
292,0,-2009
293,0,-2038
294,0,-2048
295,0,-1835
296,0,-1852
297,0,-1974
298,0,-1880
299,0,-2083
300,0,-2116
301,0,-1996
302,0,-1987
303,0,-2103
304,0,-1965
305,0,-1898
306,0,-2081
307,0,-1931
308,0,-1982
309,0,-2041
310,0,-2110
311,0,-1781
312,0,-2035
313,0,-1983
314,0,-2046
315,0,-2053
316,0,-2099
317,0,-2084
318,0,-2104
319,0,-1910
320,0,-1983
321,0,-2034
322,0,-2089
323,0,-2009
324,0,-2090
325,0,-1877
326,0,-2050
327,0,-2098
328,0,-1881
329,0,-2073
330,0,-2020
331,0,-1962
332,0,-1981
333,0,-2024
334,0,-2158
335,0,-2096
336,0,-1990
337,0,-2073
338,0,-1995
339,0,-2102
340,0,-1910
341,0,-1953
342,0,-1984
343,0,-1924
344,0,-1995
345,0,-2046
346,0,-2148
347,0,-1971
348,0,-2042
349,0,-1884
350,0,-2163
351,0,-2095
352,0,-2108
353,0,-2066
354,0,-2001
355,0,-2007
356,0,-2147
357,0,-1989
358,0,-1988
359,0,-1873
360,0,-1895
361,0,-1929
362,0,-1945
363,0,-2022
364,0,-2041
365,0,-1985
366,0,-2130
367,0,-2121
368,0,-2018
369,0,-2052
370,0,-1882
371,0,-1823
372,0,-1913
373,0,-2022
374,0,-2180
375,0,-2236
376,0,-2005
377,0,-1875
378,0,-1968
379,0,-1889
380,0,-2060
381,0,-2100
382,0,-1925
383,0,-1967
384,0,-2059
385,0,-1766
386,0,-1910
387,0,-1961
388,0,-2075
389,0,-1981
390,0,-2093
391,0,-2138
392,0,-2041
393,0,-2009
394,0,-2094
395,0,-2055
396,0,-2151
397,0,-1934
398,0,-1990
399,0,-2026
400,0,-2154
401,0,-1942
402,0,-1961
403,0,-1863
404,0,-1884
405,0,-1828
406,0,-2091
407,0,-2033
408,0,-2010
409,0,-2111
410,0,-2148
411,0,-1807
412,0,-1833
413,0,-1967
414,0,-1904
415,0,-1874
416,0,-1971
417,0,-2070
418,0,-1829
419,0,-1940
420,0,-1951
421,0,-1947
422,0,-1922
423,0,-1844
424,0,-1946
425,0,-2058
426,0,-1981
427,0,-1901
428,0,-1897
429,0,-1957
430,0,-2020
431,0,-1972
432,0,-1945
433,0,-1980
434,0,-2010
435,0,-2008
436,0,-1834
437,0,-1930
438,0,-1666
439,0,-1770
440,0,-1774
441,0,-1730
442,0,-1873
443,0,-1925
444,0,-1879
445,0,-1688
446,0,-1935
447,0,-1933
448,0,-2020
449,0,-2004
450,0,-1845
451,0,-1865
452,0,-1820
453,0,-1804
454,0,-1900
455,0,-1938
456,0,-1912
457,0,-1964
458,0,-1895
459,0,-1824
460,0,-1874
461,0,-1752
462,0,-1699
463,0,-1768
464,0,-1881
465,0,-1847
466,0,-1850
467,0,-1938
468,0,-1850
469,0,-1894
470,0,-1871
471,0,-1721
472,0,-1689
473,0,-1705
474,0,-1885
475,0,-1937
476,0,-1852
477,0,-1978
478,0,-1975
479,0,-1864
480,0,-1795
481,0,-1851
482,0,-1745
483,0,-1784
484,0,-1996
485,0,-1942
486,0,-1702
487,0,-1785
488,0,-1857
489,0,-1904
490,0,-1649
491,0,-1698
492,0,-1823
493,0,-1693
494,0,-1806
495,0,-1752
496,0,-1918
497,0,-1813
498,0,-1729
499,0,-1698
500,0,-1716
501,0,-1752
502,0,-1736
503,0,-1841
504,0,-1673
505,0,-1827
506,0,-1779
507,0,-1727
508,0,-1799
509,0,-1689
510,0,-1534
511,0,-1683
512,0,-1784
513,0,-1756
514,0,-1721
515,0,-1671
516,0,-1532
517,0,-1878
518,0,-1867
519,0,-1825
520,0,-1710
521,0,-1589
522,0,-1684
523,0,-1588
524,0,-1612
525,0,-1709
526,0,-1630
527,0,-1659
528,0,-1774
529,0,-1630
530,0,-1573
531,0,-1620
532,0,-1725
533,0,-1665
534,0,-1603
535,0,-1747
536,0,-1539
537,0,-1599
538,0,-1791
539,0,-1788
540,0,-1557
541,0,-1774
542,0,-1556
543,0,-1511
544,0,-1638
545,0,-1546
546,0,-1583
547,0,-1549
548,0,-1743
549,0,-1601
550,0,-1420
551,0,-1695
552,0,-1562
553,0,-1362
554,0,-1454
555,0,-1488
556,0,-1548
557,0,-1456
558,0,-1487
559,0,-1542
560,0,-1729
561,0,-1775
562,0,-1530
563,0,-1553
564,0,-1608
565,0,-1506
566,0,-1491
567,0,-1550
568,0,-1437
569,0,-1646
570,0,-1583
571,0,-1521
572,0,-1462
573,0,-1461
574,0,-1806
575,0,-1526
576,0,-1534
577,0,-1490
578,0,-1506
579,0,-1512
580,0,-1588
581,0,-1695
582,0,-1500
583,0,-1480
584,0,-1361
585,0,-1497
586,0,-1383
587,0,-1452
588,0,-1270
589,0,-1489
590,0,-1498
591,0,-1420
592,0,-1593
593,0,-1620
594,0,-1433
595,0,-1204
596,0,-1243
597,0,-1267
598,0,-1613
599,0,-1575
600,0,-1348
601,0,-1532
602,0,-1611
603,0,-1315
604,0,-1372
605,0,-1132
606,0,-1379
607,0,-1574
608,0,-1453
609,0,-1242
610,0,-1555
611,0,-1573
612,0,-1597
613,0,-1382
614,0,-1353
615,0,-1338
616,0,-1553
617,0,-1502
618,0,-1394
619,0,-1504
620,0,-1368
621,0,-1368
622,0,-1345
623,0,-1325
624,0,-1337
625,0,-1438
626,0,-1305
627,0,-1357
628,0,-1268
629,0,-1231
630,0,-1395
631,0,-1497
632,0,-1345
633,0,-1283
634,0,-1259
635,0,-1453
636,0,-1144
637,0,-1331
638,0,-1475
639,0,-1461
640,0,-1301
641,0,-1423
642,0,-1401
643,0,-1376
644,0,-1257
645,0,-1116
646,0,-1308
647,0,-1362
648,0,-1319
649,0,-1216
650,0,-1382
651,0,-1348
652,0,-1252
653,0,-1428
654,0,-1431
655,0,-1313
656,0,-1291
657,0,-1247
658,0,-1414
659,0,-1284
660,0,-1281
661,0,-1263
662,0,-1357
663,0,-1728
664,0,-1323
665,0,-1214
666,0,-1191
667,0,-1296
668,0,-1317
669,0,-1290
670,0,-1358
671,0,-1257
672,0,-1367
673,0,-1223
674,0,-1252
675,0,-1230
676,0,-1176
677,0,-1285
678,0,-1208
679,0,-1218
680,0,-1271
681,0,-1190
682,0,-1405
683,0,-1457
684,0,-1195
685,0,-1155
686,0,-1241
687,0,-1220
688,0,-1230
689,0,-1254
690,0,-1297
691,0,-1220
692,0,-1294
693,0,-1438
694,0,-1129
695,0,-1054
696,0,-1269
697,0,-1006
698,0,-1339
699,0,-1265
700,0,-1377
701,0,-1121
702,0,-1362
703,0,-1244
704,0,-1090
705,0,-1360
706,0,-1096
707,0,-1191
708,0,-1159
709,0,-1275
710,0,-1257
711,0,-1263
712,0,-1219
713,0,-1190
714,0,-1320
715,0,-1243
716,0,-1069
717,0,-996
718,0,-1172
719,0,-1330
720,0,-1183
721,0,-1305
722,0,-1294
723,0,-1211
724,0,-1151
725,0,-1042
726,0,-1055
727,0,-1211
728,0,-1408
729,0,-1251
730,0,-1209
731,0,-1237
732,0,-1237
733,0,-1043
734,0,-1231
735,0,-1207
736,0,-1343
737,0,-1275
738,0,-1028
739,0,-1226
740,0,-1261
741,0,-1336
742,0,-1140
743,0,-1071
744,0,-1200
745,0,-987
746,0,-1258
747,0,-1185
748,0,-1164
749,0,-1262
750,0,-1411
751,0,-1314
752,0,-1275
753,0,-1363
754,0,-1313
755,0,-1289
756,0,-1208
757,0,-840
758,0,-1248
759,0,-1206
760,0,-1199
761,0,-1210
762,0,-1214
763,0,-1197
764,0,-1081
765,0,-1363
766,0,-1180
767,0,-1194
768,0,-1341
769,0,-1252
770,0,-1171
771,0,-1198
772,0,-1106
773,0,-1232
774,0,-1259
775,0,-1425
776,0,-1133
777,0,-1278
778,0,-1225
779,0,-1202
780,0,-1163
781,0,-1111
782,0,-1155
783,0,-1199
784,0,-1132
785,0,-1200
786,0,-1181
787,0,-1070
788,0,-1198
789,0,-1239
790,0,-1149
791,0,-1259
792,0,-1180
793,0,-1096
794,0,-1102
795,0,-1243
796,0,-1088
797,0,-1236
798,0,-1241
799,0,-1272
800,0,-1149
801,0,-1466
802,0,-1350
803,0,-1241
804,0,-1168
805,0,-1171
806,0,-1234
807,0,-1244
808,0,-1413
809,0,-1297
810,0,-1203
811,0,-1146
812,0,-1139
813,0,-1186
814,0,-1194
815,0,-1177
816,0,-1250
817,0,-1227
818,0,-1324
819,0,-1208
820,0,-1468
821,0,-1328
822,0,-1164
823,0,-1240
824,0,-1254
825,0,-1340
826,0,-1234
827,0,-1499
828,0,-1220
829,0,-1274
830,0,-1317
831,0,-1149
832,0,-1171
833,0,-1196
834,0,-1313
835,0,-1089
836,0,-1319
837,0,-1210
838,0,-1117
839,0,-1244
840,0,-1419
841,0,-1244
842,0,-1186
843,0,-1199
844,0,-1275
845,0,-1294
846,0,-1094
847,0,-1387
848,0,-1380
849,0,-1428
850,0,-1161
851,0,-1247
852,0,-1264
853,0,-1088
854,0,-1310
855,0,-1183
856,0,-1246
857,0,-1409
858,0,-1164
859,0,-1332
860,0,-1233
861,0,-1265
862,0,-1251
863,0,-1096
864,0,-1281
865,0,-1241
866,0,-1234
867,0,-1221
868,0,-1265
869,0,-1051
870,0,-1241
871,0,-1249
872,0,-1377
873,0,-1238
874,0,-1256
875,0,-1362
876,0,-1307
877,0,-1405
878,0,-1384
879,0,-1248
880,0,-1362
881,0,-1218
882,0,-1333
883,0,-1268
884,0,-1237
885,0,-1329
886,0,-1369
887,0,-1122
888,0,-1319
889,0,-1254
890,0,-1187
891,0,-1148
892,0,-1162
893,0,-1272
894,0,-1365
895,0,-1374
896,0,-1244
897,0,-1326
898,0,-1152
899,0,-1281
900,0,-1246
901,0,-1193
902,0,-1412
903,0,-1484
904,0,-1384
905,0,-1306
906,0,-1235
907,0,-1189
908,0,-1236
909,0,-1171
910,0,-1247
911,0,-1226
912,0,-1397
913,0,-1169
914,0,-1469
915,0,-1348
916,0,-1249
917,0,-1442
918,0,-1485
919,0,-1114
920,0,-1108
921,0,-1495
922,0,-1305
923,0,-1245
924,0,-1381
925,0,-1426
926,0,-1368
927,0,-1345
928,0,-1295
929,0,-1568
930,0,-1395
931,0,-1168
932,0,-1168
933,0,-1300
934,0,-1254
935,0,-1346
936,0,-1304
937,0,-1271
938,0,-1407
939,0,-1367
940,0,-1144
941,0,-1272
942,0,-1297
943,0,-1258
944,0,-1365
945,0,-1458
946,0,-1212
947,0,-1238
948,0,-1249
949,0,-1268
950,0,-1475
951,0,-1321
952,0,-1316
953,0,-1273
954,0,-1197
955,0,-1265
956,0,-1247
957,0,-1337
958,0,-1302
959,0,-1325
960,0,-1388
961,0,-1228
962,0,-1296
963,0,-1292
964,0,-1331
965,0,-1328
966,0,-1037
967,0,-1371
968,0,-1250
969,0,-1280
970,0,-1386
971,0,-1203
972,0,-1418
973,0,-1255
974,0,-1236
975,0,-1351
976,0,-1245
977,0,-1200
978,0,-1327
979,0,-1185
980,0,-1125
981,0,-1262
982,0,-1367
983,0,-1338
984,0,-1189
985,0,-1227
986,0,-1293
987,0,-1343
988,0,-1259
989,0,-1261
990,0,-1232
991,0,-1430
992,0,-1291
993,0,-1387
994,0,-1309
995,0,-1233
996,0,-1348
997,0,-1450
998,0,-1424
999,0,-1311
1000,0,-1319
1001,0,-1291
1002,0,-1308
1003,0,-1091
1004,0,-1353
1005,0,-1215
1006,0,-1335
1007,0,-1302
1008,0,-1048
1009,0,-1366
1010,0,-1240
1011,0,-1323
1012,0,-1290
1013,0,-1271
1014,0,-1386
1015,0,-1112
1016,0,-958
1017,0,-1229
1018,0,-1195
1019,0,-1241
1020,0,-1237
1021,0,-1281
1022,0,-1321
1023,0,-1151
1024,0,-1299
1025,0,-1085
1026,0,-1216
1027,0,-1254
1028,0,-1317
1029,0,-1237
1030,0,-1212
1031,0,-1260
1032,0,-1158
1033,0,-1203
1034,0,-1384
1035,0,-1338
1036,0,-1042
1037,0,-1263
1038,0,-1378
1039,0,-1425
1040,0,-1349
1041,0,-1170
1042,0,-1296
1043,0,-1148
1044,0,-1375
1045,0,-1321
1046,0,-1136
1047,0,-1306
1048,0,-1115
1049,0,-1373
1050,0,-1237
1051,0,-1198
1052,0,-1220
1053,0,-1092
1054,0,-1256
1055,0,-1186
1056,0,-1343
1057,0,-1294
1058,0,-1410
1059,0,-1022
1060,0,-1165
1061,0,-1181
1062,0,-1187
1063,0,-1227
1064,0,-1154
1065,0,-1248
1066,0,-1380
1067,0,-1414
1068,0,-1390
1069,0,-1301
1070,0,-1334
1071,0,-1220
1072,0,-1106
1073,0,-1324
1074,0,-1288
1075,0,-1245
1076,0,-1357
1077,0,-1193
1078,0,-1184
1079,0,-1179
1080,0,-1247
1081,0,-1480
1082,0,-1191
1083,0,-1272
1084,0,-1079
1085,0,-1331
1086,0,-1096
1087,0,-1326
1088,0,-1074
1089,0,-1263
1090,0,-1160
1091,0,-1301
1092,0,-1323
1093,0,-1179
1094,0,-1141
1095,0,-1061
1096,0,-1131
1097,0,-1291
1098,0,-1273
1099,0,-1188
1100,0,-1244
1101,0,-1433
1102,0,-1473
1103,0,-1240
1104,0,-1287
1105,0,-1132
1106,0,-1334
1107,0,-1166
1108,0,-1237
1109,0,-1296
1110,0,-1258
1111,0,-1136
1112,0,-1111
1113,0,-1323
1114,0,-1231
1115,0,-1401
1116,0,-1300
1117,0,-1198
1118,0,-1175
1119,0,-1167
1120,0,-1106
1121,0,-1154
1122,0,-1251
1123,0,-1519
1124,0,-1347
1125,0,-1120
1126,0,-1287
1127,0,-1130
1128,0,-1356
1129,0,-1285
1130,0,-1117
1131,0,-1283
1132,0,-1185
1133,0,-1173
1134,0,-1051
1135,0,-1148
1136,0,-1186
1137,0,-1452
1138,0,-1258
1139,0,-1227
1140,0,-1379
1141,0,-1216
1142,0,-1319
1143,0,-1187
1144,0,-1305
1145,0,-1295
1146,0,-1314
1147,0,-1284
1148,0,-1306
1149,0,-1376
1150,0,-1389
1151,0,-1152
1152,0,-1296
1153,0,-1292
1154,0,-1221
1155,0,-1414
1156,0,-1029
1157,0,-1158
1158,0,-1243
1159,0,-1344
1160,0,-1346
1161,0,-1282
1162,0,-1161
1163,0,-1122
1164,0,-1332
1165,0,-1334
1166,0,-1120
1167,0,-1378
1168,0,-1411
1169,0,-1297
1170,0,-1246
1171,0,-1066
1172,0,-1129
1173,0,-1204
1174,0,-1458
1175,0,-1289
1176,0,-1012
1177,0,-1155
1178,0,-1621
1179,0,-1375
1180,0,-1114
1181,0,-1423
1182,0,-1312
1183,0,-1323
1184,0,-1325
1185,0,-1339
1186,0,-1322
1187,0,-1307
1188,0,-1241
1189,0,-1204
1190,0,-1027
1191,0,-1209
1192,0,-1418
1193,0,-994
1194,0,-1283
1195,0,-1464
1196,0,-1075
1197,0,-1338
1198,0,-1364
1199,0,-1199
1200,0,-1340
1201,0,-1360
1202,0,-1222
1203,0,-1506
1204,0,-1426
1205,0,-1178
1206,0,-1165
1207,0,-1309
1208,0,-1205
1209,0,-1403
1210,0,-1362
1211,0,-1068
1212,0,-1400
1213,0,-1427
1214,0,-1342
1215,0,-1117
1216,0,-1054
1217,0,-1298
1218,0,-1360
1219,0,-1225
1220,0,-1244
1221,0,-1205
1222,0,-1183
1223,0,-1269
1224,0,-1174
1225,0,-1364
1226,0,-1248
1227,0,-1098
1228,0,-1397
1229,0,-1255
1230,0,-1365
1231,0,-1292
1232,0,-1347
1233,0,-1178
1234,0,-1337
1235,0,-1307
1236,0,-1244
1237,0,-1253
