T,S,X0
0,0,-1042.0552632829078
1,0,-1061.3799737925162
2,0,350.1738414938176
3,0,36.14140098621891
4,0,-1179.7730259766745
5,0,-616.6769240193422
6,0,417.7229835473652
7,0,-649.4868133299112
8,0,-713.4925478497079
9,0,-311.7205297544484
10,0,-92.79336849492248
11,0,-462.6474969957367
12,0,-1267.1150062790516
13,0,-739.921133876044
14,0,91.58926893700692
15,0,-409.9573666320733
16,0,-520.2592507432183
17,0,-467.18735408018586
18,0,-766.9237802220161
19,0,-903.194019705388
20,0,59.079204490239704
21,0,197.26972984306929
22,0,-49.17893492175608
23,0,-605.3730447504036
24,0,-1041.6679278793881
25,0,-168.04745660342192
26,0,435.27280363892044
27,0,-445.8206951281689
28,0,-421.1619358054869
29,0,-299.737893289903
30,0,-1256.2987750696864
31,0,-560.5722186733689
32,0,-542.5901686345712
33,0,-915.967416424252
34,0,170.48762582578763
35,0,-795.3420320559029
36,0,108.48000641679704
37,0,-926.0355087002116
38,0,-16.45283753015218
39,0,-200.10134473251293
40,0,-2.324310236620306
41,0,209.18395807759333
42,0,-887.5909089197205
43,0,-135.6309910916219
44,0,-323.98867312402626
45,0,-133.12117043398604
46,0,-88.24437575120146
47,0,-1155.720895198654
48,0,-313.5753875364239
49,0,-63.394344362182096
50,0,-926.1596883139282
51,0,278.2169789941487
52,0,-159.76239249722698
53,0,-949.139088900394
54,0,-1384.113934666131
55,0,-59.34012464226282
56,0,-993.105576832816
57,0,-500.67780857044835
58,0,-384.7684718687892
59,0,-284.1178004407624
60,0,223.35971004070063
61,0,-728.532569733615
62,0,-440.86008902977665
63,0,-315.0423114316952
64,0,-310.63455625066916
65,0,174.89711647416425
66,0,-259.8806871250485
67,0,-234.47347544861879
68,0,-241.42938433487177
69,0,-163.35711581896072
70,0,-292.7219644580289
71,0,-467.30777285477745
72,0,-193.55231066274268
73,0,-447.08707099784783
74,0,-70.4834872983354
75,0,-502.465671683837
76,0,-493.87049267808095
77,0,-405.9653186618971
78,0,-245.53365762279302
79,0,-567.8162917344998
80,0,-900.9667804702435
81,0,357.82167639910745
82,0,-439.48833485438485
83,0,111.71828389685163
84,0,-719.5526049401757
85,0,-255.0481558181825
86,0,-188.05152898448517
87,0,-119.94760483262468
88,0,-562.9124010798506
89,0,-1279.466884519828
90,0,-914.8512438959417
91,0,-292.7955269093678
92,0,-1002.9787302330714
93,0,416.05831173469073
94,0,-857.5280611200362
95,0,482.977573861564
96,0,-351.5140340861011
97,0,-612.2743891111049
98,0,-202.4293778521598
99,0,170.1932572471398
100,0,-1211.2128195608032
101,0,-73.78130789987563
102,0,-423.32884566649085
103,0,-213.069005521698
104,0,27.613626957207373
105,0,-184.8116873924473
106,0,-408.0917775978014
107,0,-546.5793123133217
108,0,-150.0987524466323
109,0,337.02781082630736
110,0,-115.58129824754732
111,0,-801.0149651752732
112,0,95.02745269250039
113,0,-564.5815944980811
114,0,-750.1500931522567
115,0,-203.10145578810864
116,0,-24.042861555360844
117,0,-136.66143795177433
118,0,-657.8002469712901
119,0,-582.7695771842448
120,0,-903.6004885302896
121,0,-160.52631162102168
122,0,-582.5618490650998
123,0,-565.9322777493489
124,0,5.795029511950133
125,0,-125.9014614624231
126,0,-164.24296203213117
127,0,-721.5732807717784
128,0,-354.67163430556076
129,0,-550.6242666814835
130,0,-113.17884327768905
131,0,-706.0196874817525
132,0,-88.9827757636574
133,0,-1330.7237702073257
134,0,-462.06660132110085
135,0,-129.14370977543493
136,0,-1155.7927181489838
137,0,-33.875770466952304
138,0,-1116.142956043479
139,0,-89.84375886957301
140,0,151.25401695999682
141,0,-376.6750168011207
142,0,-175.1868282859209
143,0,-717.561718741988
144,0,-828.8437777572987
145,0,-514.1673282988929
146,0,492.28747918186946
147,0,-687.9270428734121
148,0,39.65421951083141
149,0,-62.37550943203607
150,0,-626.4000738067384
151,0,480.633347537786
152,0,-315.18343301102664
153,0,-288.0359913210833
154,0,182.5455028815611
155,0,-749.1777415391928
156,0,-201.86714934323342
157,0,-191.43535278653718
158,0,-834.2410177028937
159,0,-162.24227014292077
160,0,-235.77670202702086
161,0,371.1000864258982
162,0,-220.68114002394583
163,0,-431.59546571679573
164,0,-696.8237626652681
165,0,518.7864557339536
166,0,-1450.73157785514
167,0,-807.8821339920531
168,0,-548.3431241135053
169,0,-489.03543513432834
170,0,-692.6754430828794
171,0,91.07613005288499
172,0,-582.7740026087878
173,0,-1268.199958555577
174,0,-475.91848821278404
175,0,-331.97330453329937
176,0,-957.5355597996469
177,0,-109.2787124145265
178,0,-36.14547943462344
179,0,-771.0328495567364
180,0,-416.2693223588287
181,0,-601.3593087261914
182,0,-187.56740881668858
183,0,-787.8601861004048
184,0,-708.3958548576077
185,0,-886.7064530860079
186,0,-38.61394675938544
187,0,368.5531128766046
188,0,-471.41943394984685
189,0,-918.4713390091136
190,0,-615.0823541103657
191,0,321.8646641404373
192,0,105.39685765900208
193,0,-930.0397197028753
194,0,-716.3783364373807
195,0,-406.8812854241433
196,0,-1.518652503083672
197,0,738.6361512029828
198,0,-767.317008716763
199,0,-563.5782102379383
200,0,-558.1117983595955
201,0,-526.9105674456256
202,0,-458.7476795623744
203,0,0.04560581866854818
204,0,-303.6457675980284
205,0,-581.930387557638
206,0,-536.6712833088257
207,0,-329.6438133343176
208,0,-38.19672887412821
209,0,53.662225304382275
210,0,-166.97600960392083
211,0,-20.451848085441384
212,0,-7.402987276422891
213,0,-104.02723617660203
214,0,-756.5402532229327
215,0,-33.87037206775318
216,0,-833.5703035503227
217,0,-14.712606853885404
218,0,-67.04845517119873
219,0,56.50226077783435
220,0,-452.4510771556576
221,0,-726.186338144229
222,0,-539.4492726469376
223,0,-608.9778571946138
224,0,-333.732612431575
225,0,243.30747330711176
226,0,-503.4219113117917
227,0,-862.8241684125857
228,0,-555.9107839814407
229,0,-122.25646349389683
230,0,-134.43731191575372
231,0,-551.6153348503736
232,0,-1187.297513797721
233,0,-667.1511399000813
234,0,-155.61985615439536
235,0,102.83014645705549
236,0,-560.6996329630886
237,0,-952.4000115377361
238,0,-797.2396631287459
239,0,-1321.215954161584
240,0,152.15680002895323
241,0,281.30409910140133
242,0,-294.05899685933434
243,0,-158.75340168317
244,0,-743.745798189829
245,0,-875.239882538846
