T,S,Score
999,0,1.7763488598154238
1009,0,1.5911540086303317
1019,0,1.5225579767089854
1029,0,1.6164306863862887
1039,0,1.8346689703520853
1049,0,1.6236691500612772
1059,0,1.693376593190066
1069,0,1.583589517171538
1079,0,1.4049195868589095
1089,0,1.4271840020669684
1099,0,1.4147547384047843
1109,0,1.451624254332099
1119,0,1.293091584268389
1129,0,1.2046022628930604
1139,0,1.2306479510447483
1149,0,1.1269481445138088
1159,0,1.1743944986790158
1169,0,1.133354178291019
1179,0,1.112532675898991
1189,0,1.1594998899959585
1199,0,1.0786719927480546
1209,0,1.1596772686708146
1219,0,1.1870088523639202
1229,0,1.3241027523185143
1239,0,1.1219982331712974
1249,0,1.1737561151066218
1259,0,0.9403049348475129
1269,0,1.0081105800020047
1279,0,0.9972734075692536
1289,0,0.8583270878430302
1299,0,0.8764571694711797
1309,0,0.9827087860450742
1319,0,0.9861486776158791
1329,0,0.959904296587672
1339,0,1.0703777933242087
1349,0,1.036396278313061
1359,0,1.0011293810363409
1369,0,1.030534725933894
1379,0,1.0498228088845178
1389,0,0.9656665189792604
1399,0,1.1322134757891302
1409,0,1.1644423950636877
1419,0,1.109506353842983
1429,0,1.1297331902360281
1439,0,1.1759577843795626
1449,0,1.1583554163729577
1459,0,1.1806782959567088
1469,0,1.247335833554545
1479,0,1.1478213478406072
1489,0,1.3240592762005021
1499,0,1.2563374729068546
1509,0,1.31738679328345
1519,0,1.2222268407634183
1529,0,1.1200017781125777
1539,0,1.1911237266774937
1549,0,1.1826543810041088
1559,0,1.364276397774044
1569,0,1.366716808946358
1579,0,1.3974092055246654
1589,0,1.438924158597538
1599,0,1.5873269767313793
1609,0,1.5055469305982154
1619,0,1.5706011977655105
1629,0,1.6706840695916667
1639,0,1.7358472520023849
1649,0,1.5173283655978307
1659,0,1.4424907285177164
1669,0,1.4650132094968602
1679,0,1.2548285395686376
1689,0,1.1612164478767906
1699,0,1.2168268212218767
1709,0,1.244871393582855
1719,0,1.3745016002371873
1729,0,1.5445980355844526
1739,0,1.57931147993523
1749,0,1.5180069152758755
1759,0,1.3929951111684151
1769,0,1.2635707833636196
1779,0,1.549094184723733
1789,0,1.3780580606800164
1799,0,1.2987706472577285
1809,0,1.237092612241809
1819,0,1.1894634273675615
1829,0,1.11782432893287
1839,0,1.07397273011873
1849,0,1.1169200170488152
1859,0,1.231394380273211
1869,0,1.1393211837817083
1879,0,1.2061784496285701
1889,0,1.1732902268413437
1899,0,1.135114933319699
1909,0,1.041480561447519
1919,0,1.2445455861223298
1929,0,1.1634014003254063
1939,0,1.1120370710713574
1949,0,1.0475105416560244
1959,0,1.1078005203403074
1969,0,1.1666093868937508
1979,0,1.1810606493676017
1989,0,1.2201804302983175
1999,0,1.1205386419584582
2009,0,1.081906040901094
2019,0,1.1601912993089023
2029,0,1.2226909766753824
2039,0,1.2318743486655692
2049,0,1.2917519705798552
2059,0,1.2888109261332115
2069,0,1.1964219929742272
2079,0,1.0882356458444786
2089,0,1.0713332253676189
2099,0,0.8877153357558127
2109,0,0.9014080216016794
2119,0,0.9881991126093934
2129,0,0.9577782768079206
2139,0,1.1141535065418597
2149,0,1.1052455436825592
2159,0,0.9505356713954032
2169,0,0.8955868694552701
2179,0,0.9379210919067761
2189,0,1.0894482036576665
2199,0,1.1163584274723188
2209,0,1.0445923102703818
2219,0,1.0796909305692897
2229,0,0.9252597140687526
2239,0,0.9623697580243242
2249,0,0.9602981401602019
2259,0,1.0370943980382372
2269,0,0.9266142945727306
2279,0,0.9316569534882676
2289,0,0.9831425990689102
2299,0,0.829756806168294
2309,0,0.9487425087601213
2319,0,0.894573043964788
2329,0,0.935358810547921
2339,0,0.9395107429820615
2349,0,0.8769765226012584
2359,0,1.015344474130183
2369,0,1.0151308249588813
2379,0,1.0718534380888887
2389,0,1.2240612093933085
2399,0,1.2910362459373392
2409,0,1.3724650033077688
2419,0,1.2753954003202737
2429,0,1.2910149943853593
2439,0,1.293846467557491
2449,0,1.4380857327916656
2459,0,1.4160199661244441
2469,0,1.426557305092734
2479,0,1.6061921864431261
2489,0,1.7279983399020633
2499,0,1.4547728543834222
2509,0,1.3879909997258917
2519,0,1.5230473607998223
2529,0,1.3188092690213116
2539,0,1.3729320081254022
2549,0,1.4535142271217762
2559,0,1.563621539016823
2569,0,1.6881698048615774
2579,0,1.5476159662549143
2589,0,1.4270097034339402
2599,0,1.3219847955604411
2609,0,1.2332763269350238
2619,0,1.2112181514452232
2629,0,1.1624169168197447
2639,0,1.083340688608239
2649,0,1.122727937353422
2659,0,1.163439517221341
2669,0,1.3257665196513422
2679,0,1.411936006929679
2689,0,1.66646275667797
2699,0,1.4946115309051802
2709,0,1.5304365230877481
2719,0,1.347231892950153
2729,0,1.4360350728366988
2739,0,1.3466829662056752
2749,0,1.3899630505135885
2759,0,1.344358356142361
2769,0,1.3155506248687892
2779,0,1.2951784447295438
2789,0,1.2552872508044222
2799,0,1.2758560303665436
2809,0,1.3101793525338665
2819,0,1.211562674307797
2829,0,1.2434286879020116
2839,0,1.090371733589445
2849,0,1.260881355522636
2859,0,1.24089696414403
2869,0,1.3862851035282346
2879,0,1.2815672097780377
2889,0,1.280721039181662
2899,0,1.2509112028442348
2909,0,1.1555839075829903
2919,0,1.198518492120649
2929,0,1.1429954432716487
2939,0,0.8295192949601387
2949,0,0.9637142488424018
2959,0,0.9020065580431308
2969,0,1.0931726613549224
2979,0,1.0498543687791657
2989,0,1.1696977737068712
2999,0,1.2904406996749336
3009,0,1.1644313937414428
3019,0,1.0694068883112386
3029,0,0.9911130164675694
3039,0,0.9154400022189402
3049,0,0.9316354811961978
3059,0,1.0693259852590444
3069,0,1.098228817157861
3079,0,1.1661640417428907
3089,0,1.1139884245915288
3099,0,1.0797287254268315
3109,0,1.0803611211099178
3119,0,1.1282997641701358
3129,0,1.0521988120120414
3139,0,1.1121136744785876
3149,0,1.1554975325095436
3159,0,1.0544601478812772
3169,0,1.2862386775953127
3179,0,1.2511251400261643
3189,0,1.2362476804647686
3199,0,1.5260910658311226
3209,0,1.3820861270720461
3219,0,1.196738714449483
3229,0,1.297199216164094
3239,0,1.1690464296873533
3249,0,1.198907829417505
3259,0,1.041473586207665
3269,0,1.1429752040588743
3279,0,1.0265610971595889
3289,0,1.0232597794135434
3299,0,1.1349203303384285
3309,0,1.068196726763959
3319,0,1.094464585764208
3329,0,0.9827397865556395
3339,0,0.981603401745538
3349,0,1.1778808428287297
3359,0,1.2613339303584854
3369,0,1.470030861919087
3379,0,1.4713462506482406
3389,0,1.6151214231929518
3399,0,1.771504033681306
3409,0,1.545365532844279
3419,0,1.637820383732506
3429,0,1.5828653801266148
3439,0,1.585972007337164
3449,0,1.376507806723797
3459,0,1.342122813111669
3469,0,1.2447929089179715
3479,0,1.0786104455450896
3489,0,1.0665842506807985
3499,0,1.0976960674060718
3509,0,1.0979204686035573
3519,0,1.1697176484988827
3529,0,1.0441460526671598
3539,0,1.1328673622446148
3549,0,1.0231076179934588
3559,0,0.9057962032147288
3569,0,0.9225554766569907
3579,0,0.9082091586743917
3589,0,0.9725547999739388
3599,0,0.9484069214483513
3609,0,1.1137184518391017
3619,0,1.1269815590572965
3629,0,1.2023847400028043
3639,0,1.1808061776022747
3649,0,1.0659186938555218
3659,0,1.1544553229509695
3669,0,1.2058753664737645
3679,0,1.1592085834009425
3689,0,1.098494452454625
3699,0,1.1253582166703975
3709,0,1.201695542988737
3719,0,1.092715204982086
3729,0,1.1922654380522326
3739,0,1.2269883953632565
3749,0,1.2567973389711027
3759,0,1.220818149683648
3769,0,1.4070697417847542
3779,0,1.2609759086297379
3789,0,1.02446458060389
3799,0,1.1913327418014439
3809,0,1.1513632024260816
3819,0,1.129542422794795
3829,0,1.0199637479919037
3839,0,0.9596041014382414
3849,0,1.0454207980543329
3859,0,1.1589320352879582
3869,0,1.3505788416489557
3879,0,1.5504797271529087
3889,0,1.6953757089745563
3899,0,1.685683491244916
3909,0,1.7497400095123032
3919,0,2.0308749107376114
3929,0,2.124950834426463
3939,0,2.120568079438503
3949,0,2.081303812912725
3959,0,2.022818050432412
3969,0,1.9132337483956834
3979,0,1.8109924490270433
3989,0,1.7014776151509392
3999,0,1.8222423595639108
4009,0,1.6251733239659567
4019,0,1.8718404501563999
4029,0,1.763441382804831
4039,0,1.8378231191734342
4049,0,2.012235865410226
4059,0,1.700261471871043
4069,0,1.9826492597827812
4079,0,2.171810863582473
4089,0,1.767975696934338
4099,0,1.6918469035582913
4109,0,1.6815977033203542
4119,0,1.620685023910865
4129,0,1.460469851528293
4139,0,1.4506975152359085
4149,0,1.4442339093938767
4159,0,1.6984435360013264
4169,0,1.8356475195517747
4179,0,1.6696684736608538
4189,0,1.5250377931987718
4199,0,1.3938665106932497
4209,0,1.4324418560614618
4219,0,1.399848561477306
4229,0,1.2654210520781757
4239,0,1.2075643500078814
4249,0,1.0303605851270365
4259,0,1.0042942526397325
4269,0,1.0148908121711853
4279,0,0.8963302966702269
4289,0,0.9291737984214518
4299,0,0.9758684944117929
