T,S,X0
0,0,-311664.8230171125
1,0,-285061.4884349195
2,0,-301083.5372011868
3,0,-300200.7623567693
4,0,-295297.47772750125
5,0,-267388.7618226644
6,0,-297924.4654339
7,0,-295901.516632069
8,0,-284602.9733524223
9,0,-262949.5236487551
10,0,-279371.88724370964
11,0,-281631.6357052276
12,0,-296472.8547444556
13,0,-277547.86422913073
14,0,-291860.1888740718
15,0,-291970.9943451868
16,0,-266067.335989234
17,0,-265652.81812142173
18,0,-290018.69441829965
19,0,-274890.4983702585
20,0,-272630.61090975645
21,0,-286456.2626567661
22,0,-304186.9765916913
23,0,-295606.4692682831
24,0,-266489.0543421971
25,0,-295973.4359997746
26,0,-307537.7335670495
27,0,-271773.9741834678
28,0,-272134.7003946385
29,0,-274022.0379094764
30,0,-277756.00398096803
31,0,-305583.94640985195
32,0,-269148.9396481602
33,0,-269788.54397901555
34,0,-287648.917283751
35,0,-270838.08145317214
36,0,-280160.47693273594
37,0,-288596.2439681825
38,0,-315437.711171995
39,0,-306399.4824489258
40,0,-309109.07434417726
41,0,-281383.1034903587
42,0,-278942.6092832235
43,0,-281374.1694624315
44,0,-297238.96695248294
45,0,-325272.11905691744
46,0,-277017.701775144
47,0,-274023.99915448466
48,0,-247803.06186145626
49,0,-271509.4895065978
50,0,-274715.4486204943
51,0,-288717.6168999749
52,0,-310786.46851580974
53,0,-277416.38228177826
54,0,-287668.315456039
55,0,-301436.3990896827
56,0,-292760.3202570483
57,0,-311496.3126727899
58,0,-294279.0405076562
59,0,-284904.6018227484
60,0,-296696.23777800216
61,0,-301007.0141933501
62,0,-258360.53006605137
63,0,-280237.4775552003
64,0,-224794.08426272566
65,0,-277603.9661310949
66,0,-289275.6015512441
67,0,-295882.0173957451
68,0,-284784.47089695715
69,0,-297114.9215748215
70,0,-291096.5763950219
71,0,-275902.66941984725
72,0,-296751.6187461998
73,0,-297681.4587218694
74,0,-282219.484906625
75,0,-275516.58817585476
76,0,-256517.73844645068
77,0,-295663.11758350406
78,0,-279485.68149676337
79,0,-287469.7017107384
80,0,-308304.09066911653
