T,S,X0
0,0,826.693964822347
1,0,3588.692752853458
2,0,-15484.539916879952
3,0,-6282.706013960071
4,0,-13292.500623994107
5,0,-5078.194484524441
6,0,-2808.849598458121
7,0,-9660.588542851703
8,0,-7045.4218668516305
9,0,1705.2855436455638
10,0,-5033.04408426227
11,0,-3575.079261838794
12,0,-933.0459642595147
13,0,-2527.513575087525
14,0,-406.7302600787534
15,0,-4466.591988183767
16,0,276.3035682371101
17,0,3511.400750666331
18,0,-7200.973475495703
19,0,5129.12625231721
20,0,-13252.234565305553
21,0,-949.8491717847583
22,0,-4302.655967602691
23,0,3754.8621703459175
24,0,12318.636888886294
25,0,-1527.252386644292
26,0,-7403.537008417429
27,0,-5533.377304933929
28,0,-6675.881068700268
29,0,-8957.580365120848
30,0,-6081.967037374006
31,0,-13355.747207969816
32,0,-15365.935870066553
33,0,-6900.563113606129
34,0,-3786.1261205602227
35,0,-4541.41315549387
36,0,-2569.123843163169
37,0,-1119.3005230327776
38,0,-2472.8351459059045
39,0,-4723.336511257718
40,0,-11592.207043262293
41,0,-3332.111957258
42,0,-6874.731221359959
43,0,-4536.3433146916395
44,0,-4309.27509994446
45,0,-18336.237333881207
46,0,-2522.891552737722
47,0,3076.473855101358
48,0,2352.451339722992
49,0,-2391.6679100385454
50,0,1243.5676660332388
51,0,-1540.2011318548366
52,0,-5268.803949399787
53,0,-17316.637584737466
54,0,-3638.324280916098
55,0,-2278.3880856315254
56,0,-10559.640371894804
57,0,-9053.622678349715
58,0,2348.782208771122
59,0,-4635.433395450242
60,0,-4700.405068118734
61,0,3081.043511358126
62,0,-4272.910450494028
63,0,-3339.6976816248534
64,0,-12012.37879897474
65,0,-2038.1369614746595
66,0,-4236.289285018096
67,0,-9013.654863822023
68,0,-10241.728586217348
69,0,-3801.902427834282
70,0,-9457.809903537795
71,0,-1409.551184835097
72,0,-7189.621847136559
73,0,-7249.007413589648
74,0,-3008.098209733828
75,0,-8571.689836671041
76,0,-5966.984436058245
77,0,-3985.6451838231574
78,0,-5697.934778583942
79,0,-5124.792701825172
80,0,-382.7483566256378
81,0,-3779.6771012264744
82,0,3681.088725743077
83,0,-9258.463694576381
84,0,-855.714227577283
85,0,-3.8247882948908227
86,0,-1876.1848046737687
87,0,-9886.626727901425
88,0,2272.534282835327
89,0,-4136.027882804807
90,0,-4212.400248393523
91,0,2726.220688472584
92,0,-3287.9118761415757
93,0,-100.55638620603986
94,0,-7558.58852876919
95,0,-15052.45064730932
96,0,-6297.47622460018
97,0,-8004.197001411614
98,0,-1326.8462833406634
99,0,-12039.646017457002
100,0,-4903.1712665776895
101,0,-4718.311237746099
102,0,-4468.215003894371
103,0,-2134.397251554973
104,0,-7952.178211164224
105,0,-4309.104777708706
106,0,-3151.8050017863948
107,0,-10115.967228140573
108,0,-8452.915824775246
109,0,2381.3205986066005
110,0,-7822.633430507172
111,0,-6410.720544288115
112,0,-5206.582403690312
113,0,-1342.7344182749757
114,0,-3082.6558704635263
115,0,-2667.7607503619715
116,0,-5960.13358012682
117,0,-3565.693241281203
118,0,1757.1027067155674
