T,S,Score
999,0,0.009559214
1009,0,0.4281612
1019,0,0.47655255
1029,0,0.6822462
1039,0,0.2776814
1049,0,0.6402183
1059,0,0.4950446
1069,0,0.3837542
1079,0,0.40990573
1089,0,0.09275693
1099,0,0.06301761
1109,0,0.33835542
1119,0,0.30399126
1129,0,0.39691466
1139,0,0.22740936
1149,0,0.2377404
1159,0,0.37295413
1169,0,0.15231472
1179,0,0.14716083
1189,0,0.07391262
1199,0,0.4262411
1209,0,0.43990737
1219,0,0.20300567
1229,0,0.5545272
1239,0,0.2797287
1249,0,0.50970733
1259,0,0.12776864
1269,0,0.23768783
1279,0,0.09200472
1289,0,0.02930379
1299,0,0.32850778
1309,0,0.26870233
1319,0,0.16227287
1329,0,0.0765447
1339,0,0.23661023
1349,0,0.1336562
1359,0,0.02416575
1369,0,0.19100547
1379,0,-0.083938956
1389,0,0.092633605
1399,0,0.12252694
1409,0,0.104809225
1419,0,0.010418713
1429,0,0.068817794
1439,0,-0.063582
1449,0,0.09719199
1459,0,0.16059792
1469,0,0.096294045
1479,0,-0.11448187
1489,0,0.0660522
1499,0,-0.022762
1509,0,0.059091866
1519,0,-0.08529931
1529,0,0.088062346
1539,0,-0.03806287
1549,0,0.0212425
1559,0,-0.23816192
1569,0,0.00032305717
1579,0,-0.033370793
1589,0,0.055398524
1599,0,-0.015741467
1609,0,0.09509039
1619,0,-0.10699487
1629,0,-0.091875315
1639,0,0.113652885
1649,0,0.15688682
1659,0,0.12725514
1669,0,0.06315678
1679,0,0.09082121
1689,0,0.17743385
1699,0,0.1332041
1709,0,0.1726445
1719,0,0.28783953
1729,0,0.2864983
1739,0,-0.01786828
1749,0,0.14632231
1759,0,0.07958472
1769,0,0.20430702
1779,0,0.33964783
1789,0,0.16367328
1799,0,0.22896707
1809,0,0.015292048
1819,0,-0.0006970763
1829,0,0.23338127
1839,0,-0.06256372
1849,0,-0.08789915
1859,0,-0.13215244
1869,0,0.04092419
1879,0,-0.07210225
1889,0,-0.17725825
1899,0,-0.18102431
1909,0,-0.12078029
1919,0,-0.04362148
1929,0,-0.03688687
1939,0,-0.08987403
1949,0,-0.091260254
1959,0,0.20737714
1969,0,0.067680776
1979,0,0.07095134
1989,0,-0.08417612
1999,0,0.12665254
2009,0,0.12002236
2019,0,0.22461945
2029,0,0.11629033
2039,0,0.20340592
