T,S,X0
0,0,6137.52431652457
1,0,5426.323566354019
2,0,6117.468605135961
3,0,6827.19912783984
4,0,6130.521310439875
5,0,5755.7703253599175
6,0,5860.074579623507
7,0,6595.417748070508
8,0,6433.861908424394
9,0,5606.860936595322
10,0,5487.522074456744
11,0,5903.955178010663
12,0,6616.954011759078
13,0,6694.001994072365
14,0,6164.750125689022
15,0,6242.8142899398445
16,0,6220.190455604009
17,0,5827.987772987557
18,0,6216.16213097697
19,0,6170.458702890841
20,0,6189.565196067774
21,0,6487.265385344196
22,0,6087.2844461962395
23,0,5670.077603342135
24,0,5826.364698337174
25,0,6484.006510443701
26,0,5813.273820938015
27,0,6128.0503272212045
28,0,6139.1429330411
29,0,6125.648817997393
30,0,5399.940188538407
31,0,5662.319840809399
32,0,5808.222259151818
33,0,6506.093656154939
34,0,5891.57565564877
35,0,5730.76732325239
36,0,5840.280569930428
37,0,6221.428524616134
38,0,5820.465954277543
39,0,6519.171798325339
40,0,5707.999797069417
41,0,5856.598123776155
42,0,6315.918484766631
43,0,5861.615506651818
44,0,5649.365390461517
45,0,5568.594580611364
46,0,6293.999492362382
47,0,6376.34553350598
48,0,5174.1885080807615
49,0,6339.533689715679
50,0,6373.859603170634
51,0,5296.19440289046
52,0,5542.460625198515
53,0,6017.133840942121
54,0,5853.206345638798
55,0,5941.517180010467
56,0,6046.185762193506
57,0,6211.6701043304965
58,0,5818.858456864661
59,0,5636.874295925916
60,0,5769.145459623116
61,0,5563.1579519930065
62,0,6132.747871987056
63,0,6392.1050393465
64,0,6233.665979825572
65,0,5706.876098667137
66,0,6403.721640029787
67,0,5793.644840060009
68,0,6059.592294935383
69,0,6197.075700973296
70,0,6470.23587851634
71,0,6390.355526577955
72,0,5786.971831481912
73,0,5221.308184577375
74,0,5594.841984355876
75,0,5829.808652088781
76,0,6127.320937000029
77,0,5481.797257392875
78,0,5328.668422052596
79,0,6273.087051131308
80,0,6393.622272262388
81,0,6066.031405798519
82,0,6179.350942478192
83,0,5881.8242073764595
84,0,6280.063039184612
85,0,6444.121850961378
86,0,5264.72497358744
87,0,6054.649539061288
88,0,6240.610490799972
89,0,5782.990006110921
90,0,6337.8735064704
91,0,5910.7462422992985
92,0,6423.65646698446
93,0,6010.092000569732
94,0,6108.93972441275
95,0,5954.840341715776
96,0,5860.4976469905405
97,0,5820.161919542577
98,0,5374.842612209248
99,0,5652.533198440987
100,0,5330.216853450129
101,0,5199.021613399934
102,0,6592.25323528153
103,0,5905.653789428634
104,0,5833.388167765908
105,0,6199.5572662390305
106,0,5774.273501439857
107,0,6204.276605126893
108,0,6174.703032118827
109,0,6197.199506863015
110,0,5924.546593612263
111,0,6250.251391279323
112,0,5641.613646875034
113,0,6025.818168170391
114,0,5512.180416488472
115,0,6675.829431367674
116,0,5563.759605688753
117,0,5853.970860674095
118,0,6303.830994618444
119,0,5923.558297881918
120,0,5660.938679984487
121,0,6539.540277070022
122,0,6271.7628261480195
123,0,5146.273073577556
124,0,6233.855460742925
125,0,5953.5658595897485
126,0,5886.138453274739
127,0,5648.938438424512
128,0,6094.994039191646
129,0,6198.781238140703
130,0,5672.561040859614
131,0,5893.0113472949515
132,0,6174.725026871479
133,0,6280.874390094285
134,0,6002.152346728435
135,0,6047.778123602991
136,0,5758.7124685001345
137,0,6044.798768469604
138,0,6525.518928831721
139,0,5741.89520771716
140,0,6133.406502651093
141,0,6030.402681180945
142,0,5512.145196782787
143,0,6043.153303628997
144,0,5771.4520138469925
145,0,5896.205424960162
146,0,5614.959455960701
147,0,5667.436899178132
148,0,6125.922205362035
149,0,6473.172110819914
150,0,5726.762975050059
151,0,6232.310216063771
152,0,6439.956186029647
153,0,6383.008904651681
154,0,5949.879037188821
155,0,6369.337723080803
156,0,5867.052637922999
157,0,6041.628958071198
158,0,5565.537713798361
159,0,6831.405472744946
160,0,5887.853914559462
161,0,6109.257707994091
162,0,6344.238671315855
163,0,6728.721150598412
164,0,5908.21741657119
165,0,6324.551256279435
166,0,6008.858827107917
167,0,6308.487968976281
168,0,6302.521785709732
169,0,5670.87228893573
170,0,5687.608557473314
171,0,5588.766162890079
172,0,6640.164746723994
173,0,6547.524217841645
174,0,5790.674197348042
175,0,5819.388881425667
176,0,6265.33714353787
177,0,6154.0637715965495
178,0,5895.729530999393
179,0,5608.190736430192
180,0,5621.216130070578
181,0,5979.09793534018
182,0,5518.606151409421
183,0,5532.586743322906
184,0,6304.292630436771
185,0,5933.569414599298
186,0,6283.172151226551
187,0,6036.207256318993
188,0,6430.032223507156
189,0,6044.9327300092145
190,0,5995.486151801962
191,0,5946.721941481948
192,0,5558.639441872788
193,0,6110.240100987057
194,0,6168.048505448579
195,0,5969.026708873779
196,0,5700.720449858076
197,0,6421.728721430251
198,0,6041.335535498168
199,0,5520.580803642605
200,0,6346.254996199581
201,0,6699.211923037213
202,0,6669.026989808947
203,0,6134.39039462206
204,0,5640.285574287898
205,0,5377.544052195535
206,0,5875.853836730716
207,0,6907.956844886621
208,0,5709.243331176408
209,0,5978.88141457442
210,0,5916.852122394927
211,0,6001.812876741442
212,0,6172.472391045115
213,0,5814.9850162532875
214,0,5733.155276926991
215,0,5643.306658209434
216,0,5927.266144176991
217,0,6318.45576433835
218,0,6061.639879516929
219,0,6327.100949960465
220,0,6093.7936334776105
221,0,5890.547383462675
222,0,5588.139617639529
223,0,5819.63527891017
224,0,5970.532641996744
225,0,6949.053428272365
226,0,6609.607561652732
227,0,6258.324997593968
228,0,5773.927337347957
229,0,5544.798139727505
230,0,6063.47532085763
231,0,5556.675190259068
232,0,5413.892764857179
233,0,5852.731864978817
234,0,6183.448325542072
235,0,5776.731740287222
236,0,5556.054495742755
237,0,5999.43640891716
238,0,5952.748464639393
239,0,5884.153053964071
240,0,5681.380192971425
241,0,5690.012292974398
242,0,5845.7984817293045
243,0,6014.3450918356075
244,0,5963.873401664496
245,0,5630.67250747099
246,0,5898.6116588950035
247,0,6576.940761578711
248,0,5699.765853153471
249,0,6252.049787249015
250,0,5958.094442796561
251,0,6172.128392601756
252,0,6280.838894847902
253,0,5800.26588277022
254,0,6268.080109727105
255,0,5993.300206132455
256,0,5777.319611827049
257,0,5920.688124738582
258,0,6652.80687349679
259,0,6131.494799336388
260,0,5334.542413333951
261,0,5115.6558454831
262,0,6006.301177673169
263,0,6236.29293811008
264,0,5439.978461229891
265,0,5619.7217503377515
266,0,5747.020165640425
267,0,6291.70626409041
268,0,6723.023726925372
269,0,6074.7051489039795
270,0,5605.530721936672
271,0,5741.007336405292
272,0,5763.801085429591
273,0,5894.7175472783265
274,0,5688.181646703845
275,0,6239.237265189686
276,0,5996.568876422692
277,0,6624.972568331081
278,0,5847.0644791119075
279,0,6861.287590080149
280,0,5973.014243641127
281,0,5906.11842587109
282,0,5881.457608321014
283,0,5756.431431951498
284,0,6026.882478333558
285,0,6180.154789579034
286,0,5841.154023379557
287,0,5733.261883199407
288,0,6579.883734580928
289,0,6182.756742244095
290,0,6049.317554231168
291,0,6385.336806442421
292,0,6482.929722496216
293,0,5735.429838835934
294,0,5436.242699882493
295,0,6199.119031921451
296,0,6587.447714408008
297,0,5919.427989268418
298,0,6401.662999010927
299,0,6234.42222525916
300,0,5602.826636017366
301,0,6087.534619720231
302,0,5962.55100203201
303,0,5667.540598065599
304,0,6209.557252546973
305,0,6375.316695884369
306,0,5586.362536475225
307,0,6115.4933512728285
308,0,6179.331456490751
309,0,5975.8003701299085
310,0,6793.981317043609
311,0,6068.89423738802
312,0,5606.663536218348
313,0,6042.215432125797
314,0,6528.49614067487
315,0,5854.913147446767
316,0,5188.97770936991
317,0,5930.770722553063
318,0,6248.435768136779
319,0,5685.462483844363
320,0,5914.913485031164
321,0,5841.350743962089
322,0,5912.445939830892
323,0,6781.64702824447
324,0,6179.656467739316
325,0,5934.236218774187
326,0,5690.541937047906
327,0,5017.537214624237
328,0,5456.433964918956
329,0,6209.373853228886
330,0,6132.766299702525
331,0,5329.752150298875
332,0,6118.8041689614365
333,0,6216.293522964559
334,0,5819.754391743067
335,0,6662.034820909283
336,0,5580.044430071176
337,0,5263.375532355294
338,0,6580.559880151081
339,0,6045.056009274766
340,0,6108.941395504033
341,0,6306.860361094473
