Time,X1,Label
0,68196.14,0.0
1,68173.53,0.0
2,68115.25,0.0
3,68155.086,0.0
4,68104.39,0.0
5,68163.57,0.0
6,68182.91,0.0
7,68167.92,0.0
8,68149.11,0.0
9,68165.69,0.0
10,68039.41,0.0
11,68164.22,0.0
12,68105.84,0.0
13,68194.72,0.0
14,68152.08,0.0
15,68178.78,0.0
16,68116.48,0.0
17,68208.72,0.0
18,68161.39,0.0
19,68170.9,0.0
20,68078.59,0.0
21,68120.69,0.0
22,68115.51,0.0
23,68131.08,0.0
24,68124.234,0.0
25,68149.305,0.0
26,68129.47,0.0
27,68146.34,0.0
28,68231.72,0.0
29,68212.56,0.0
30,68220.61,0.0
31,68155.76,0.0
32,68157.91,0.0
33,68187.984,0.0
34,68133.79,0.0
35,68123.69,0.0
36,68097.39,0.0
37,68154.414,0.0
38,68189.805,0.0
39,68154.516,0.0
40,68183.66,0.0
41,68137.65,0.0
42,68219.09,0.0
43,68178.81,0.0
44,68199.18,0.0
45,68146.19,0.0
46,68177.93,0.0
47,68164.88,0.0
48,68193.016,0.0
49,68215.42,0.0
50,68108.53,0.0
51,68156.93,0.0
52,68251.07,0.0
53,68172.266,0.0
54,68199.625,0.0
55,68172.98,0.0
56,68194.12,0.0
57,68156.08,0.0
58,68120.91,0.0
59,68163.03,0.0
60,68166.69,0.0
61,68092.16,0.0
62,68187.984,0.0
63,68189.87,0.0
64,68171.51,0.0
65,68102.555,0.0
66,68183.3,0.0
67,68084.22,0.0
68,68170.0,0.0
69,68164.41,0.0
70,68080.26,0.0
71,68224.01,0.0
72,68236.586,0.0
73,68241.41,0.0
74,68182.53,0.0
75,68196.5,0.0
76,68155.54,0.0
77,68143.914,0.0
78,68129.81,0.0
79,68218.42,0.0
80,68096.484,0.0
81,68186.63,0.0
82,68223.42,0.0
83,68143.28,0.0
84,68096.0,0.0
85,68137.51,0.0
86,68234.055,0.0
87,68149.9,0.0
88,68215.41,0.0
89,68119.57,0.0
90,68163.64,0.0
91,68175.5,0.0
92,68143.695,0.0
93,68193.97,0.0
94,68137.88,0.0
95,68135.6,0.0
96,68139.16,0.0
97,68266.55,0.0
98,68191.9,0.0
99,68214.414,0.0
100,68174.59,0.0
101,68177.59,0.0
102,68153.0,0.0
103,68128.414,0.0
104,68210.66,0.0
105,68236.47,0.0
106,68200.78,0.0
107,68215.086,0.0
108,68155.67,0.0
109,68114.07,0.0
110,68154.08,0.0
111,68178.86,0.0
112,68189.27,0.0
113,68269.984,0.0
114,68193.836,0.0
115,68166.72,0.0
116,68133.28,0.0
117,68141.88,0.0
118,68104.0,0.0
119,68223.836,0.0
120,68172.3,0.0
121,68168.99,0.0
122,68082.016,0.0
123,68122.68,0.0
124,68206.305,0.0
125,68154.305,0.0
126,68175.56,0.0
127,68173.195,0.0
128,68201.766,0.0
129,68120.37,0.0
130,68166.77,0.0
131,68270.86,0.0
132,68222.125,0.0
133,68184.06,0.0
134,68146.516,0.0
135,68102.78,0.0
136,68133.484,0.0
137,68188.06,0.0
138,68231.6,0.0
139,68229.31,0.0
140,68187.26,0.0
141,68230.53,0.0
142,68167.57,0.0
143,68223.97,0.0
144,68126.24,0.0
145,68165.02,0.0
146,68198.945,0.0
147,68158.37,0.0
148,68146.79,0.0
149,68150.375,0.0
150,68163.5,0.0
151,68150.27,0.0
152,68206.01,0.0
153,68048.945,0.0
154,68127.52,0.0
155,68213.266,0.0
156,68160.336,0.0
157,68165.94,0.0
158,68202.64,0.0
159,68118.46,0.0
160,68219.13,0.0
161,68212.72,0.0
162,68135.734,0.0
163,68148.03,0.0
164,68228.76,0.0
165,68180.5,0.0
166,68109.22,0.0
167,68187.92,0.0
168,68216.78,0.0
169,68131.52,0.0
170,68157.95,0.0
171,68202.234,0.0
172,68178.09,0.0
173,68154.7,0.0
174,68158.64,0.0
175,68240.79,0.0
