Time,X1,Label
0,1034286.0,0.0
1,1034403.94,0.0
2,1034205.75,0.0
3,1034059.4,0.0
4,1034255.8,0.0
5,1034341.6,0.0
6,1034070.7,0.0
7,1034105.6,0.0
8,1034236.9,0.0
9,1034406.9,0.0
10,1034306.44,0.0
11,1034176.2,0.0
12,1034199.9,0.0
13,1034164.8,0.0
14,1034129.7,0.0
15,1034225.1,0.0
16,1034185.2,0.0
17,1034170.75,0.0
18,1034149.6,0.0
19,1034126.7,0.0
20,1034075.06,0.0
21,1033842.1,0.0
22,1034145.44,0.0
23,1033920.5,0.0
24,1033839.7,0.0
25,1033930.9,0.0
26,1033913.0,0.0
27,1033909.6,0.0
28,1033621.56,0.0
29,1034078.7,0.0
30,1033994.94,0.0
31,1033958.94,0.0
32,1033757.9,0.0
33,1033999.1,0.0
34,1033930.6,0.0
35,1033877.25,0.0
36,1033914.25,0.0
37,1034009.8,0.0
38,1033824.1,0.0
39,1033985.4,0.0
40,1033897.1,0.0
41,1034134.7,0.0
42,1033904.75,0.0
43,1033812.7,0.0
44,1033902.94,0.0
45,1034312.9,0.0
46,1033537.6,0.0
47,1033772.1,0.0
48,1034011.9,0.0
49,1033658.8,0.0
50,1033854.4,0.0
51,1033893.1,0.0
52,1033810.4,0.0
53,1033902.06,0.0
54,1033828.0,0.0
55,1033865.06,0.0
56,1033643.75,0.0
57,1033862.8,0.0
58,1034111.1,0.0
59,1033732.25,0.0
60,1033849.06,0.0
61,1033918.6,0.0
62,1033908.2,0.0
63,1034039.0,0.0
64,1033906.4,0.0
65,1033832.3,0.0
66,1033821.25,0.0
67,1033953.2,0.0
68,1033718.9,0.0
69,1033976.7,0.0
70,1034052.25,0.0
71,1033982.3,0.0
72,1033778.7,0.0
73,1033798.56,0.0
74,1033687.1,0.0
75,1034072.2,0.0
76,1034072.75,0.0
77,1033946.3,0.0
78,1033830.25,0.0
79,1034021.4,0.0
80,1033902.44,0.0
81,1034110.44,0.0
82,1034005.0,0.0
83,1034176.06,0.0
84,1034030.75,0.0
85,1033782.75,0.0
86,1033608.44,0.0
87,1034215.56,0.0
88,1034055.7,0.0
89,1033902.94,0.0
90,1034043.44,0.0
91,1034207.4,0.0
92,1033885.9,0.0
93,1033829.5,0.0
94,1034118.56,0.0
95,1033582.9,0.0
96,1033979.3,0.0
97,1033852.9,0.0
98,1033780.6,0.0
99,1033878.9,0.0
100,1033975.4,0.0
101,1033997.5,0.0
102,1033764.0,0.0
103,1033965.5,0.0
104,1034005.6,0.0
105,1033990.75,0.0
106,1033953.06,0.0
107,1034224.25,0.0
108,1034021.6,0.0
109,1033713.8,0.0
110,1034006.1,0.0
111,1033581.44,0.0
112,1034255.8,0.0
113,1034249.4,0.0
114,1034275.8,0.0
115,1034297.8,0.0
116,1034405.5,0.0
117,1034251.4,0.0
118,1034251.75,0.0
119,1034079.3,0.0
120,1034060.56,0.0
121,1034085.6,0.0
122,1034030.7,0.0
123,1034324.0,0.0
124,1034266.6,0.0
125,1034487.94,0.0
126,1034514.1,0.0
127,1034543.94,0.0
128,1034386.0,0.0
129,1034379.25,0.0
130,1034771.44,0.0
131,1034605.06,0.0
132,1034518.56,0.0
133,1034450.1,0.0
134,1034653.3,0.0
135,1034807.44,0.0
136,1034729.6,0.0
137,1034520.25,0.0
138,1034563.9,0.0
139,1035065.8,0.0
140,1035196.7,0.0
141,1034660.6,0.0
142,1034843.75,0.0
143,1034832.2,0.0
144,1034791.75,0.0
145,1034904.06,0.0
146,1034876.9,0.0
147,1034856.4,0.0
148,1034851.9,0.0
149,1035145.9,0.0
150,1035250.9,0.0
151,1035088.8,0.0
152,1035090.7,0.0
153,1035156.25,0.0
154,1035267.3,0.0
155,1035182.0,0.0
156,1035543.2,0.0
157,1035548.25,0.0
158,1035542.2,0.0
159,1035428.8,0.0
160,1035722.75,0.0
161,1036145.7,0.0
162,1036164.06,0.0
163,1036456.4,0.0
164,1036624.1,0.0
165,1036916.5,0.0
166,1036920.6,0.0
167,1037425.94,0.0
168,1037897.2,0.0
169,1037807.94,0.0
170,1038376.7,0.0
171,1038760.1,0.0
172,1038909.56,0.0
173,1039329.06,0.0
174,1039692.5,0.0
175,1039588.75,0.0
176,1040128.75,0.0
177,1040534.3,0.0
178,1040844.94,1.0
179,1040452.9,0.0
180,1040506.0,0.0
181,1040833.94,0.0
182,1040555.8,0.0
183,1040663.8,0.0
184,1040691.5,0.0
185,1040642.5,0.0
186,1041041.75,0.0
187,1041020.2,0.0
188,1040912.5,0.0
189,1040578.56,0.0
190,1040925.2,0.0
191,1040845.7,0.0
192,1040746.06,0.0
193,1040756.44,0.0
194,1040604.3,0.0
195,1040664.6,0.0
196,1040722.9,0.0
197,1040883.56,0.0
198,1040941.6,0.0
199,1040919.1,0.0
200,1040591.94,0.0
201,1040453.3,0.0
202,1040988.2,0.0
203,1040944.7,0.0
204,1040625.2,0.0
205,1040861.94,0.0
206,1040476.56,0.0
207,1040706.2,0.0
208,1040901.56,0.0
209,1040985.8,0.0
210,1040545.2,0.0
211,1040845.1,0.0
212,1040926.44,0.0
213,1040918.94,0.0
214,1040799.9,0.0
215,1040882.94,0.0
216,1040804.6,0.0
217,1040779.25,0.0
218,1040980.2,0.0
219,1040758.9,0.0
220,1040683.75,0.0
221,1040780.7,0.0
222,1040545.25,0.0
223,1040862.1,0.0
224,1040489.3,0.0
225,1040538.44,0.0
226,1040642.3,0.0
227,1040840.56,0.0
228,1040778.2,0.0
229,1040815.1,0.0
230,1040893.2,0.0
231,1040817.1,0.0
232,1041194.94,0.0
233,1040673.5,0.0
234,1040943.6,0.0
235,1040706.8,0.0
236,1040541.06,0.0
237,1040719.6,0.0
238,1040605.1,0.0
239,1040660.75,0.0
240,1040666.7,0.0
241,1040738.25,0.0
242,1040563.8,0.0
243,1040531.7,0.0
244,1040474.3,0.0
245,1040707.9,0.0
246,1040495.5,0.0
247,1040362.9,0.0
248,1040409.4,0.0
249,1040512.3,0.0
250,1040656.3,0.0
251,1040551.6,0.0
252,1040595.75,0.0
253,1040521.56,0.0
254,1040668.6,0.0
255,1040541.06,0.0
256,1040781.94,0.0
257,1040688.44,0.0
258,1040893.75,0.0
259,1040701.2,0.0
260,1040912.94,0.0
261,1040810.44,0.0
262,1040450.4,0.0
263,1040715.3,0.0
264,1040823.56,0.0
265,1040894.4,0.0
266,1040735.44,0.0
267,1041004.6,0.0
268,1040467.94,0.0
269,1040657.2,0.0
270,1040980.1,0.0
271,1040622.2,0.0
272,1040825.7,0.0
273,1040812.8,0.0
274,1040729.56,0.0
275,1040693.3,0.0
276,1040510.5,0.0
277,1040492.75,0.0
278,1040854.6,0.0
279,1040765.0,0.0
280,1040435.1,0.0
281,1040701.4,0.0
282,1040809.1,0.0
283,1040671.44,0.0
284,1040807.0,0.0
285,1040584.2,0.0
286,1040630.7,0.0
287,1040718.2,0.0
288,1040802.1,0.0
289,1040522.5,0.0
290,1040495.25,0.0
291,1040576.94,0.0
292,1040965.06,0.0
293,1040834.44,0.0
294,1040713.56,0.0
295,1040762.44,0.0
296,1040818.94,0.0
297,1040672.25,0.0
298,1040939.06,0.0
299,1040619.0,0.0
300,1040757.06,0.0
301,1040921.1,0.0
302,1040535.9,0.0
303,1040715.44,0.0
304,1040693.6,0.0
305,1040684.94,0.0
306,1040952.2,0.0
307,1040680.9,0.0
308,1040781.75,0.0
309,1040882.06,0.0
310,1040790.9,0.0
311,1040710.2,0.0
312,1040987.5,0.0
313,1041030.44,0.0
314,1040543.56,0.0
315,1040453.9,0.0
316,1040471.56,0.0
317,1040422.7,0.0
318,1040679.25,0.0
319,1040786.06,0.0
320,1040751.9,0.0
321,1040842.6,0.0
322,1040655.94,0.0
323,1040492.4,0.0
324,1040648.8,0.0
325,1040916.5,0.0
326,1040761.75,0.0
327,1040396.94,0.0
328,1040790.8,0.0
329,1040362.4,0.0
330,1040554.5,0.0
331,1040801.4,0.0
332,1040928.56,0.0
333,1040913.3,0.0
334,1040662.4,0.0
335,1040978.7,0.0
336,1040694.44,0.0
337,1040991.94,0.0
338,1040998.6,0.0
339,1040544.9,0.0
340,1040670.5,0.0
341,1040957.7,0.0
342,1040787.7,0.0
343,1040551.25,0.0
344,1040903.06,0.0
345,1040570.1,0.0
346,1040910.7,0.0
347,1040622.4,0.0
348,1040713.9,0.0
349,1040513.5,0.0
350,1040473.2,0.0
351,1040665.8,0.0
352,1040759.56,0.0
353,1040694.44,0.0
354,1040498.94,0.0
355,1040285.7,0.0
356,1040737.8,0.0
357,1040723.2,0.0
358,1040881.06,0.0
359,1040537.44,0.0
360,1040698.4,0.0
361,1040744.0,0.0
362,1040891.7,0.0
363,1040653.7,0.0
364,1040918.8,0.0
365,1040718.3,0.0
366,1040576.44,0.0
367,1040820.5,0.0
368,1040620.2,0.0
369,1040703.1,0.0
370,1040604.75,0.0
371,1040701.3,0.0
372,1040764.6,0.0
373,1040558.7,0.0
374,1040679.56,0.0
375,1040568.7,0.0
376,1040710.94,0.0
377,1040857.44,0.0
378,1040656.8,0.0
379,1040883.5,0.0
380,1040869.7,0.0
381,1040703.75,0.0
382,1040774.4,0.0
383,1040574.1,0.0
384,1040860.06,0.0
385,1040931.3,0.0
386,1040532.94,0.0
387,1040818.56,0.0
388,1040809.7,0.0
389,1040586.6,0.0
390,1040750.94,0.0
391,1040585.3,0.0
392,1040610.75,0.0
393,1040458.44,0.0
394,1040807.25,0.0
395,1040788.4,0.0
396,1040630.0,0.0
397,1040677.9,0.0
398,1040602.1,0.0
399,1040342.5,0.0
400,1040810.7,0.0
401,1040589.94,0.0
402,1040846.25,0.0
403,1040726.3,0.0
404,1040870.06,0.0
405,1040976.94,0.0
406,1040585.3,0.0
407,1040541.6,0.0
408,1040649.4,0.0
409,1040649.1,0.0
410,1040683.7,0.0
411,1040745.75,0.0
412,1040730.94,0.0
413,1040662.8,0.0
414,1040595.44,0.0
415,1040757.3,0.0
416,1040898.3,0.0
417,1040845.7,0.0
418,1040565.56,0.0
419,1040502.44,0.0
420,1040555.44,0.0
421,1040504.1,0.0
422,1040656.0,0.0
423,1040622.5,0.0
424,1040642.7,0.0
425,1040799.6,0.0
426,1040603.56,0.0
427,1040579.0,0.0
428,1040556.56,0.0
429,1040781.7,0.0
430,1040806.2,0.0
431,1040617.75,0.0
432,1040566.8,0.0
433,1040745.3,0.0
434,1040639.2,0.0
435,1040463.4,0.0
436,1040739.5,0.0
437,1040603.94,0.0
438,1040482.4,0.0
439,1040577.1,0.0
440,1040636.6,0.0
441,1040731.8,0.0
442,1040766.8,0.0
443,1040475.5,0.0
444,1040463.9,0.0
445,1040688.6,0.0
446,1040474.4,0.0
447,1040647.5,0.0
448,1040607.2,0.0
449,1040394.2,0.0
450,1040293.5,0.0
451,1040519.56,0.0
452,1040487.94,0.0
453,1040472.0,0.0
454,1040868.94,0.0
455,1040733.9,0.0
456,1040605.2,0.0
457,1040699.1,0.0
458,1040656.56,0.0
459,1040521.75,0.0
460,1040680.9,0.0
461,1040492.2,0.0
462,1040592.9,0.0
463,1040479.1,0.0
464,1040333.06,0.0
465,1040309.9,0.0
466,1040505.56,0.0
467,1040532.25,0.0
468,1040597.5,0.0
469,1040153.75,0.0
470,1040511.3,0.0
471,1040551.06,0.0
472,1040729.56,0.0
473,1040790.56,0.0
474,1040449.2,0.0
475,1040607.0,0.0
476,1040303.6,0.0
477,1040721.5,0.0
478,1040666.44,0.0
479,1040439.2,0.0
480,1040271.94,0.0
481,1040633.9,0.0
482,1040475.56,0.0
483,1040659.6,0.0
484,1040754.5,0.0
485,1040452.94,0.0
486,1040649.9,0.0
487,1041009.56,0.0
488,1041165.9,0.0
489,1040658.8,0.0
490,1040578.06,0.0
491,1040753.2,0.0
492,1040673.0,0.0
493,1040522.56,0.0
494,1040428.25,0.0
495,1040717.75,0.0
496,1040588.5,0.0
497,1040639.75,0.0
498,1040764.0,0.0
499,1040507.0,0.0
500,1040507.6,0.0
501,1040658.6,0.0
502,1040584.9,0.0
503,1040468.5,0.0
504,1040354.7,0.0
505,1040635.75,0.0
506,1040682.9,0.0
507,1040791.94,0.0
508,1040742.4,0.0
509,1040645.75,0.0
510,1040495.3,0.0
511,1040362.4,0.0
512,1040366.5,0.0
513,1040531.94,0.0
514,1040634.9,0.0
515,1040548.1,0.0
516,1040801.1,0.0
517,1040412.44,0.0
518,1040735.44,0.0
519,1040818.5,0.0
520,1040528.94,0.0
521,1040479.4,0.0
522,1040510.3,0.0
523,1040510.25,0.0
524,1040646.5,0.0
525,1040584.2,0.0
526,1040554.44,0.0
527,1040576.06,0.0
528,1040297.6,0.0
529,1040742.8,0.0
530,1040342.9,0.0
531,1040780.56,0.0
532,1040697.7,0.0
533,1040534.8,0.0
534,1040613.5,0.0
535,1040363.44,0.0
536,1040508.44,0.0
537,1040730.0,0.0
538,1040570.9,0.0
539,1040592.6,0.0
540,1040314.44,0.0
541,1040452.06,0.0
542,1040293.0,0.0
543,1040500.1,0.0
544,1040770.8,0.0
545,1040304.8,0.0
546,1040739.0,0.0
547,1040660.56,0.0
548,1040735.75,0.0
549,1040616.0,0.0
550,1040774.25,0.0
551,1040754.8,0.0
552,1040905.1,0.0
553,1040667.3,0.0
554,1040653.6,0.0
555,1040760.8,0.0
556,1040303.56,0.0
557,1040837.6,0.0
558,1040607.56,0.0
559,1040752.4,0.0
560,1040810.6,0.0
561,1040925.94,0.0
562,1040445.94,0.0
563,1040669.56,0.0
564,1041154.2,0.0
565,1040526.6,0.0
566,1040651.06,0.0
567,1040779.75,0.0
568,1040624.25,0.0
569,1040617.44,0.0
570,1040357.06,0.0
571,1040570.1,0.0
572,1040601.06,0.0
573,1040583.94,0.0
574,1040455.25,0.0
575,1040599.9,0.0
576,1040594.06,0.0
577,1040900.25,0.0
578,1040819.06,0.0
579,1040737.3,0.0
580,1040589.2,0.0
581,1040915.56,0.0
582,1040513.5,0.0
583,1040868.2,0.0
584,1040813.6,0.0
585,1040749.3,0.0
586,1040736.7,0.0
587,1040571.2,0.0
588,1040450.0,0.0
589,1040514.8,0.0
590,1040701.6,0.0
591,1040570.4,0.0
592,1040716.6,0.0
593,1040553.0,0.0
594,1040737.3,0.0
595,1040691.5,0.0
596,1040740.75,0.0
597,1040748.75,0.0
598,1040606.06,0.0
599,1040690.5,0.0
600,1040880.3,0.0
601,1040899.94,0.0
602,1040759.1,0.0
603,1040705.0,0.0
604,1040569.4,0.0
605,1040788.4,0.0
606,1040933.8,0.0
607,1040717.0,0.0
608,1040590.1,0.0
609,1040500.8,0.0
610,1040465.3,0.0
611,1040484.3,0.0
612,1040397.94,0.0
613,1040604.1,0.0
614,1040540.2,0.0
615,1040446.44,0.0
616,1040381.0,0.0
617,1040497.44,0.0
618,1040573.06,0.0
619,1040403.75,0.0
620,1040497.6,0.0
621,1040627.94,0.0
622,1040761.44,0.0
623,1040663.4,0.0
624,1040916.6,0.0
625,1040885.75,0.0
626,1040722.3,0.0
627,1040402.1,0.0
628,1040780.94,0.0
629,1040689.3,0.0
630,1040816.3,0.0
631,1040340.9,0.0
632,1040922.2,0.0
633,1040774.6,0.0
634,1040774.9,0.0
635,1041106.3,0.0
636,1040500.3,0.0
637,1040845.75,0.0
638,1040916.3,0.0
639,1040771.2,0.0
640,1040581.0,0.0
641,1040744.75,0.0
642,1040958.44,0.0
643,1040627.56,0.0
644,1040768.3,0.0
645,1040757.3,0.0
646,1040550.44,0.0
647,1040548.0,0.0
648,1040667.94,0.0
649,1040810.94,0.0
650,1040792.06,0.0
651,1040745.5,0.0
652,1040879.25,0.0
653,1040708.94,0.0
654,1040425.8,0.0
655,1040568.56,0.0
656,1041027.44,0.0
657,1040630.75,0.0
658,1040593.0,0.0
659,1040719.1,0.0
660,1040532.9,0.0
661,1040847.8,0.0
662,1040752.44,0.0
663,1040686.6,0.0
664,1040765.3,0.0
665,1040858.1,0.0
666,1040753.3,0.0
667,1040801.1,0.0
668,1040947.1,0.0
669,1040690.3,0.0
670,1040847.25,0.0
671,1040583.7,0.0
672,1040723.6,0.0
673,1040591.94,0.0
674,1040774.06,0.0
675,1040811.75,0.0
676,1040770.2,0.0
677,1040854.06,0.0
678,1040649.44,0.0
679,1040823.8,0.0
680,1040777.3,0.0
681,1040733.4,0.0
682,1040460.4,0.0
683,1040473.1,0.0
684,1040473.5,0.0
685,1040644.6,0.0
686,1040507.0,0.0
687,1040754.7,0.0
688,1040568.5,0.0
689,1040783.1,0.0
690,1040932.94,0.0
691,1040667.9,0.0
692,1040814.44,0.0
693,1040818.44,0.0
694,1040668.4,0.0
695,1040474.4,0.0
696,1040667.0,0.0
697,1040829.2,0.0
698,1040740.75,0.0
699,1040523.56,0.0
700,1040757.7,0.0
701,1040337.06,0.0
702,1040484.7,0.0
703,1040845.94,0.0
704,1040817.3,0.0
705,1040703.5,0.0
706,1040788.5,0.0
707,1040743.44,0.0
708,1040764.7,0.0
709,1040943.44,0.0
